Date,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,BSX,CAH,CI,CNC,COO,COR,CRL,CTLT,CVS,DGX,DHR,DVA,DXCM,ELV,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MTD,PFE,PODD,REGN,RMD,RVTY,STE,SYK,TECH,TFX,TMO,UHS,UNH,VRTX,VTRS,WAT,WST,ZBH,ZTS
2017-10-23,63.60637283325195,69.47871398925781,49.64904022216797,202.75999450683594,145.1103973388672,56.661197662353516,186.96351623535156,328.54998779296875,50.305816650390625,29.610000610351562,53.120365142822266,181.1839141845703,48.994998931884766,59.26095962524414,74.20503234863281,114.91000366210938,42.7400016784668,61.329952239990234,82.52445220947266,77.73078918457031,61.0,11.192500114440918,179.81280517578125,38.03666687011719,61.10139083862305,75.78490447998047,37.20000076293945,64.98039245605469,233.77320861816406,164.42999267578125,113.4800033569336,102.16000366210938,124.50666809082031,117.6595687866211,125.93804168701172,77.45854187011719,139.5296173095703,66.20447540283203,66.25,49.0049934387207,667.3699951171875,25.719215393066406,61.02000045776367,432.760009765625,74.15581512451172,70.35844421386719,84.9822006225586,138.7288055419922,29.837326049804688,234.3813934326172,190.96807861328125,109.47980499267578,186.71237182617188,151.05999755859375,33.043601989746094,187.5500030517578,90.39994049072266,111.86608123779297,62.01656723022461
2017-10-24,63.89108657836914,67.40560150146484,49.02931213378906,203.72000122070312,144.98178100585938,56.86444091796875,186.91033935546875,315.7300109863281,50.22690200805664,29.799999237060547,52.953006744384766,181.6617431640625,46.5099983215332,59.82033920288086,73.59363555908203,114.80999755859375,42.939998626708984,61.41073989868164,82.58511352539062,78.14318084716797,62.5,11.137499809265137,179.45431518554688,38.08333206176758,61.04803466796875,74.67748260498047,37.040000915527344,65.07450866699219,234.1151123046875,162.6999969482422,114.04000091552734,102.33000183105469,123.83000183105469,116.03749084472656,125.18291473388672,75.6727066040039,140.8938751220703,65.90286254882812,66.23999786376953,48.78083038330078,669.3599853515625,25.627365112304688,59.650001525878906,426.510009765625,73.44044494628906,70.32901000976562,84.9449462890625,138.51596069335938,29.851783752441406,232.71263122558594,190.9779510498047,108.06480407714844,187.74063110351562,151.11000061035156,33.43012237548828,187.6300048828125,90.30223846435547,111.4156723022461,61.731563568115234
2017-10-25,63.957523345947266,67.46440887451172,49.12670135498047,201.75,142.67489624023438,56.89095687866211,186.39645385742188,314.6400146484375,50.50309371948242,29.610000610351562,53.439170837402344,183.35757446289062,45.380001068115234,59.40829086303711,73.92634582519531,114.87000274658203,42.95000076293945,61.022945404052734,81.66625213623047,77.88542938232422,62.599998474121094,11.172499656677246,189.06813049316406,34.44333267211914,60.887969970703125,74.3302230834961,37.029998779296875,65.01960754394531,235.89120483398438,162.0399932861328,114.55000305175781,101.5,124.13999938964844,116.62734985351562,126.71804809570312,75.38837432861328,142.42745971679688,66.35528564453125,66.62999725341797,48.27067947387695,665.4299926757812,25.549638748168945,57.9900016784668,421.92999267578125,72.8365707397461,70.14239501953125,84.79598236083984,138.96942138671875,29.97220802307129,233.8412322998047,196.1753692626953,107.33787536621094,187.20846557617188,146.8000030517578,33.51601791381836,190.35000610351562,89.5595474243164,111.6454849243164,61.16155242919922
2017-10-26,64.26121520996094,65.83972930908203,49.11785125732422,202.97999572753906,141.88722229003906,57.37696075439453,185.90921020507812,307.6400146484375,48.0963020324707,28.81999969482422,51.606056213378906,186.2152099609375,45.564998626708984,60.03508758544922,70.82431030273438,118.08999633789062,42.58000183105469,59.229331970214844,82.17769622802734,78.5813980102539,61.529998779296875,11.114999771118164,190.17098999023438,34.456668853759766,59.35606002807617,72.16222381591797,37.130001068115234,63.898040771484375,238.89254760742188,164.25,115.55999755859375,105.5,124.12000274658203,116.17676544189453,127.28231811523438,74.77532196044922,135.0511016845703,67.3941879272461,65.52999877929688,47.915122985839844,667.739990234375,25.25287437438965,58.5,416.0400085449219,73.03167724609375,70.81023406982422,84.91703796386719,137.7109375,30.119138717651367,232.751220703125,196.8630828857422,100.66017150878906,188.6426239013672,143.75999450683594,33.129493713378906,194.6300048828125,98.62789916992188,111.2226333618164,60.55356979370117
2017-10-27,64.50796508789062,67.58201599121094,49.02046585083008,235.94000244140625,140.89044189453125,58.03974151611328,186.1396026611328,307.739990234375,47.2993049621582,28.5,49.422264099121094,189.2040252685547,47.20500183105469,61.038963317871094,68.6754150390625,117.37999725341797,43.02000045776367,55.739078521728516,82.9405288696289,79.2601318359375,61.88999938964844,11.140000343322754,194.24269104003906,33.973331451416016,58.73874282836914,71.95575714111328,37.2400016784668,60.039215087890625,245.9685821533203,168.3699951171875,116.2699966430664,107.66000366210938,124.59333038330078,116.15215301513672,128.95021057128906,74.50877380371094,127.5994873046875,68.11470794677734,67.13999938964844,45.016563415527344,679.0,25.153961181640625,57.560001373291016,409.2200012207031,78.42940521240234,71.41912841796875,86.40678405761719,147.81581115722656,30.335906982421875,234.1884307861328,189.05226135253906,100.30158996582031,191.75430297851562,150.11000061035156,32.94052505493164,199.75,98.85264587402344,114.40306091308594,60.84804153442383
2017-10-30,64.05244445800781,66.86893463134766,48.064300537109375,235.57000732421875,140.3358154296875,57.0588493347168,184.8549346923828,315.79998779296875,48.00951385498047,28.15999984741211,49.17518997192383,185.25018310546875,46.904998779296875,60.61943054199219,69.169921875,115.12999725341797,41.93000030517578,55.30279541015625,81.29350280761719,78.8821029663086,61.06999969482422,11.3100004196167,192.51475524902344,33.87666702270508,57.915611267089844,71.49591064453125,37.209999084472656,60.94117736816406,242.82467651367188,164.41000366210938,114.23999786376953,107.16999816894531,125.36333465576172,114.69391632080078,127.9295425415039,73.4336929321289,127.03498840332031,67.46958923339844,66.66000366210938,42.288055419921875,675.219970703125,24.836008071899414,58.34000015258789,406.5199890136719,77.1008529663086,70.54503631591797,85.78294372558594,143.77197265625,29.774702072143555,228.3720703125,188.6592559814453,99.12883758544922,188.85902404785156,149.52999877929688,32.84604263305664,196.22000122070312,99.03831481933594,111.54437255859375,60.078548431396484
2017-10-31,64.56493377685547,66.34698486328125,48.011192321777344,238.97999572753906,140.84219360351562,56.970497131347656,184.87266540527344,311.6600036621094,48.65656661987305,28.139999389648438,49.334590911865234,184.78170776367188,46.834999084472656,59.99762725830078,69.18790435791016,116.29000091552734,42.59000015258789,55.36742401123047,81.29350280761719,79.27731323242188,60.7400016784668,11.242500305175781,192.28500366210938,34.07666778564453,57.1306037902832,70.99848937988281,37.849998474121094,61.64706039428711,242.53024291992188,166.1699981689453,113.25,108.0999984741211,125.12000274658203,114.2105712890625,127.54784393310547,72.8028564453125,129.72586059570312,67.4612045288086,67.83000183105469,42.58177947998047,682.6300048828125,24.77240562438965,58.810001373291016,402.6199951171875,78.20640563964844,71.02629089355469,86.90028381347656,143.309326171875,31.557044982910156,228.58425903320312,190.4375457763672,99.53592681884766,189.60768127441406,146.22999572753906,30.672914505004883,196.0500030517578,99.08717346191406,111.79255676269531,60.629547119140625
2017-11-01,64.55543518066406,67.95697784423828,47.80755615234375,234.9499969482422,141.0029754638672,56.73188400268555,184.33221435546875,315.7300109863281,49.05112838745117,27.850000381469727,49.55774688720703,185.36260986328125,48.32500076293945,58.426902770996094,68.89119720458984,117.76000213623047,42.0,55.747169494628906,80.70404052734375,79.82719421386719,59.83000183105469,11.21500015258789,192.5791015625,33.939998626708984,57.0315055847168,72.1059341430664,38.20000076293945,60.58039093017578,242.65371704101562,159.24000549316406,107.95999908447266,108.43000030517578,125.34666442871094,114.67753601074219,125.55632019042969,73.64694213867188,131.41001892089844,67.28524017333984,68.18000030517578,42.77501678466797,689.1099853515625,24.913726806640625,58.41999816894531,397.0,79.68357849121094,70.9771728515625,83.10136413574219,142.90219116210938,30.925996780395508,233.14671325683594,190.79129028320312,98.97380065917969,188.98533630371094,142.6300048828125,31.65210723876953,198.0500030517578,98.58879089355469,105.79019927978516,61.285064697265625
2017-11-02,64.65982818603516,66.91305541992188,48.135135650634766,233.47000122070312,138.58352661132812,56.61702346801758,198.47207641601562,309.3999938964844,49.10636901855469,27.440000534057617,48.67308044433594,185.87791442871094,47.904998779296875,56.661373138427734,65.8431625366211,117.12999725341797,41.59000015258789,56.054168701171875,81.26748657226562,79.65534973144531,59.52000045776367,11.930000305175781,193.55337524414062,33.793331146240234,56.254127502441406,71.73052215576172,38.41999816894531,59.843135833740234,243.4800567626953,151.8300018310547,106.51000213623047,107.30000305175781,126.58333587646484,114.6365737915039,125.97120666503906,73.86017608642578,128.95433044433594,65.24097442626953,69.0,42.79820251464844,671.5999755859375,25.05504035949707,58.150001525878906,397.45001220703125,76.98006439208984,70.78074645996094,81.67677307128906,143.44810485839844,30.829660415649414,245.77294921875,187.9321746826172,99.24514770507812,190.4014129638672,144.89999389648438,30.355093002319336,197.91000366210938,97.71907806396484,103.24402618408203,63.945098876953125
2017-11-03,64.88762664794922,67.86140441894531,49.108985900878906,241.35000610351562,139.41140747070312,57.350467681884766,198.817626953125,314.1400146484375,49.098487854003906,27.860000610351562,48.92014694213867,189.16650390625,48.01499938964844,57.253211975097656,67.25481414794922,117.75,42.70000076293945,55.94913864135742,81.56222534179688,80.0162353515625,59.90999984741211,12.279999732971191,194.66543579101562,34.2400016784668,55.987369537353516,71.73052215576172,39.560001373291016,60.89411926269531,243.80296325683594,155.49000549316406,105.08000183105469,108.0199966430664,128.0833282470703,114.75948333740234,127.57273864746094,74.19780731201172,129.47178649902344,65.71016693115234,79.18000030517578,43.331546783447266,646.0,25.11862564086914,69.44999694824219,408.4100036621094,77.22163391113281,69.35672760009766,82.52403259277344,144.521484375,31.14035987854004,247.32589721679688,190.31967163085938,98.47948455810547,191.99781799316406,149.97000122070312,30.681503295898438,197.9199981689453,98.64741516113281,100.42210388183594,65.256103515625
2017-11-06,64.74524688720703,68.3392333984375,48.701744079589844,244.5,137.2894287109375,56.873291015625,196.85963439941406,315.4700012207031,48.67234802246094,27.809999465942383,48.019535064697266,192.071044921875,47.65999984741211,56.84616470336914,67.3087387084961,117.3499984741211,40.029998779296875,53.96970748901367,80.74738311767578,79.57804870605469,59.40999984741211,12.484999656677246,198.80140686035156,34.38666534423828,55.16426086425781,72.14347076416016,39.060001373291016,54.93333435058594,241.7039337158203,151.49000549316406,105.43000030517578,108.55999755859375,128.27667236328125,114.49729919433594,125.91315460205078,73.69137573242188,127.2137680053711,65.09016418457031,78.9800033569336,43.192405700683594,635.1099853515625,24.956119537353516,69.86000061035156,406.6300048828125,77.33314514160156,69.28794860839844,81.19258117675781,144.03106689453125,30.94045066833496,247.48985290527344,190.14283752441406,98.61518096923828,191.3213653564453,148.97999572753906,32.11593246459961,195.6300048828125,98.30540466308594,100.50482940673828,66.22508239746094
2017-11-07,64.77372741699219,69.07439422607422,48.83454513549805,246.4600067138672,139.44361877441406,56.83793258666992,196.03570556640625,313.57000732421875,48.853851318359375,27.959999084472656,48.03546905517578,192.5301055908203,47.404998779296875,57.26820373535156,67.35369873046875,116.88999938964844,40.130001068115234,55.70676040649414,80.32264709472656,80.07635498046875,58.959999084472656,12.52750015258789,199.87673950195312,34.8033332824707,55.796852111816406,73.12891387939453,39.5,55.69411849975586,243.44207763671875,150.0800018310547,108.13999938964844,108.19000244140625,130.34666442871094,114.5054931640625,126.45250701904297,73.9934310913086,128.83203125,65.35826110839844,77.52999877929688,42.968257904052734,624.5800170898438,24.984384536743164,71.68000030517578,404.3900146484375,76.63633728027344,69.85758209228516,81.29500579833984,144.55856323242188,30.398517608642578,251.08767700195312,189.82838439941406,97.9367446899414,191.84449768066406,151.30999755859375,31.497495651245117,196.35000610351562,98.73538970947266,99.93494415283203,65.02808380126953
2017-11-08,64.64085388183594,70.36089324951172,48.91421890258789,252.74000549316406,139.52398681640625,57.44766616821289,196.17747497558594,312.5799865722656,49.382564544677734,28.100000381469727,48.60931396484375,187.85484313964844,46.57500076293945,57.55536651611328,67.44361114501953,117.80000305175781,39.939998626708984,55.739078521728516,80.74738311767578,80.11074829101562,54.34000015258789,12.2475004196167,199.32525634765625,35.08000183105469,55.713008880615234,74.01111602783203,39.540000915527344,54.90196228027344,231.25616455078125,150.07000732421875,104.9800033569336,104.72000122070312,130.77999877929688,115.77531433105469,125.95462799072266,74.64205169677734,132.05917358398438,65.19072723388672,76.55999755859375,43.73347473144531,623.719970703125,24.970245361328125,67.58999633789062,415.1700134277344,76.68299865722656,70.20132446289062,81.64883422851562,144.7806396484375,30.521366119384766,250.39321899414062,190.467041015625,97.63629913330078,190.10374450683594,147.39999389648438,31.987102508544922,196.17999267578125,98.93080139160156,100.34857177734375,66.13654327392578
2017-11-09,64.03343963623047,70.49320983886719,49.091285705566406,249.6300048828125,139.86155700683594,57.78347396850586,198.87962341308594,309.9599914550781,48.9169807434082,28.59000015258789,48.2666015625,185.0627899169922,46.63999938964844,57.92245101928711,67.6773681640625,102.8499984741211,38.119998931884766,55.76332092285156,80.63468170166016,79.88733673095703,55.11000061035156,12.595000267028809,198.50730895996094,34.926666259765625,55.65203094482422,74.52729797363281,39.650001525878906,54.63529586791992,235.036376953125,150.19000244140625,102.98999786376953,103.51000213623047,130.0,114.98067474365234,126.20356750488281,74.62428283691406,131.8240203857422,67.70417022705078,76.5999984741211,43.44748306274414,626.8200073242188,25.098596572875977,67.5999984741211,406.2099914550781,77.17745971679688,70.18164825439453,82.07715606689453,144.9286651611328,30.11087417602539,248.03005981445312,188.53150939941406,96.715576171875,190.81626892089844,148.1699981689453,32.70861053466797,194.97000122070312,99.1164779663086,102.80281829833984,65.936767578125
2017-11-10,63.40707778930664,70.1550521850586,48.51582717895508,249.4600067138672,138.53530883789062,56.59049987792969,194.22836303710938,310.44000244140625,48.02528762817383,28.360000610351562,46.66463088989258,185.49375915527344,46.84000015258789,57.20077133178711,67.43461608886719,102.12000274658203,38.0,57.35492706298828,79.79383850097656,79.25153350830078,55.0,12.6850004196167,200.61203002929688,34.616668701171875,56.22364044189453,73.8421859741211,38.970001220703125,52.588233947753906,232.12049865722656,147.67999267578125,104.76000213623047,104.05000305175781,129.71665954589844,114.33346557617188,124.85099029541016,74.00232696533203,129.47178649902344,66.46420288085938,76.9000015258789,42.88322830200195,622.6599731445312,25.084335327148438,67.77999877929688,404.5400085449219,77.49467468261719,70.05400085449219,80.86668395996094,142.9484100341797,29.999794006347656,243.93063354492188,182.92147827148438,94.69963836669922,190.37429809570312,148.74000549316406,32.77732467651367,193.2100067138672,99.33146667480469,101.8008804321289,65.77500915527344
2017-11-13,63.710777282714844,69.92716217041016,48.95848846435547,253.72999572753906,137.85208129882812,56.91746139526367,194.9105224609375,315.7099914550781,48.12787628173828,28.450000762939453,46.489280700683594,185.1470947265625,47.18000030517578,59.20102310180664,67.79426574707031,101.93000030517578,38.0,57.75082778930664,79.75050354003906,80.18804931640625,54.9900016784668,12.887499809265137,200.78668212890625,35.08000183105469,55.522464752197266,72.93181610107422,40.63999938964844,52.156864166259766,228.84368896484375,147.7899932861328,107.20999908447266,102.91000366210938,130.7066650390625,114.49729919433594,124.36143493652344,73.6202621459961,129.8858184814453,66.35528564453125,77.91000366210938,42.589508056640625,630.8400268554688,25.169904708862305,68.26000213623047,393.6199951171875,78.37171173095703,69.99507141113281,81.49987030029297,144.1236572265625,30.02393913269043,247.83714294433594,184.9159698486328,94.74810028076172,191.80841064453125,148.02999877929688,32.270538330078125,194.63999938964844,99.31192779541016,102.0858383178711,65.53711700439453
2017-11-14,64.02396392822266,69.65515899658203,48.701744079589844,254.02000427246094,136.7508544921875,56.961647033691406,195.31809997558594,309.69000244140625,48.333038330078125,28.31999969482422,45.48506164550781,184.70675659179688,46.51499938964844,59.12861251831055,67.79426574707031,100.91999816894531,37.27000045776367,56.910587310791016,80.11457824707031,80.06778717041016,54.65999984741211,12.887499809265137,200.77743530273438,35.04999923706055,54.2268180847168,71.3739013671875,39.619998931884766,52.42353057861328,227.53298950195312,149.5399932861328,105.12000274658203,103.4800033569336,130.32333374023438,114.27613067626953,124.3946304321289,73.75440216064453,128.1169891357422,66.32177734375,78.05000305175781,42.50448989868164,631.3699951171875,25.226943969726562,67.41999816894531,384.79998779296875,78.57697296142578,70.32901000976562,82.17959594726562,144.3087158203125,30.23643684387207,247.78880310058594,185.7707061767578,94.01152038574219,190.9515838623047,147.82000732421875,32.51105499267578,195.63999938964844,98.5497055053711,103.14292907714844,66.50762176513672
2017-11-15,63.88159942626953,68.92735290527344,48.54238510131836,249.19000244140625,136.1480255126953,56.926300048828125,194.11318969726562,310.2799987792969,48.190982818603516,28.010000228881836,45.293785095214844,184.10711669921875,46.07500076293945,58.59919738769531,69.70939636230469,100.43000030517578,37.369998931884766,56.39347839355469,79.62047576904297,79.40617370605469,54.380001068115234,13.0,200.54769897460938,34.99333190917969,54.72983932495117,70.32276916503906,39.25,53.3098030090332,221.56826782226562,151.39999389648438,105.23999786376953,103.83999633789062,129.89666748046875,113.95662689208984,123.9465103149414,73.48619079589844,130.6478729248047,65.91960906982422,76.19999694824219,42.35761642456055,625.1900024414062,25.21268081665039,67.86000061035156,386.29998779296875,78.60497283935547,69.85758209228516,81.57433319091797,143.2445831298828,30.40545654296875,246.71676635742188,185.21066284179688,92.81941223144531,189.28292846679688,148.66000366210938,32.46809768676758,194.83999633789062,96.12626647949219,102.10421752929688,66.24122619628906
