pair,adf_pvalue,johansen_stat,johansen_crit,adf_stationary,johansen_stationary,mean_reverting
"('TMO', 'BMY')",0.330993367395249,9.284834284782935,15.4943,False,False,False
"('TMO', 'VRTX')",0.4864432014053213,2.703038944567927,15.4943,False,False,False
"('TMO', 'GILD')",0.8714479827019812,7.455436128783544,15.4943,False,False,False
"('TMO', 'MDT')",0.6871156292651288,9.080312642749128,15.4943,False,False,False
"('TMO', 'ELV')",0.06069633413489728,12.524125648267923,15.4943,False,False,False
"('TMO', 'CI')",0.15599620903207595,8.173141439701425,15.4943,False,False,False
"('TMO', 'REGN')",0.34635688204027076,4.435032155766654,15.4943,False,False,False
"('TMO', 'MCK')",0.6529225566521866,9.664433774937114,15.4943,False,False,False
"('TMO', 'ZTS')",0.060349147199337656,11.518634678679428,15.4943,False,False,False
"('TMO', 'CVS')",0.841784316928065,7.147604807470755,15.4943,False,False,False
"('TMO', 'BDX')",0.4963007769436374,7.004644110339933,15.4943,False,False,False
"('TMO', 'HCA')",0.1451829956495851,10.036305690408676,15.4943,False,False,False
"('TMO', 'COR')",0.635251280588166,3.852568595536728,15.4943,False,False,False
"('TMO', 'EW')",0.3561448159315954,9.797366425113195,15.4943,False,False,False
"('TMO', 'A')",0.00794914035150842,13.569910357563373,15.4943,True,False,False
"('TMO', 'RMD')",0.007043627193093368,19.20380021197006,15.4943,True,True,True
"('TMO', 'IDXX')",0.13526140861099506,11.361657763834673,15.4943,False,False,False
"('TMO', 'HUM')",0.008142534764042652,15.809756732262716,15.4943,True,True,True
"('TMO', 'IQV')",0.00539948541319204,13.221211736255333,15.4943,True,False,False
"('TMO', 'DXCM')",0.010748710808932131,17.622339492436296,15.4943,True,True,True
"('TMO', 'CNC')",0.1966046390992986,9.801697836465294,15.4943,False,False,False
"('TMO', 'CAH')",0.7857895595324392,4.301568089800319,15.4943,False,False,False
"('TMO', 'MTD')",0.039619505375097,12.466484571410794,15.4943,True,False,False
"('TMO', 'BIIB')",0.31974513932355764,25.73111406730749,15.4943,False,True,False
"('TMO', 'WST')",0.03229182140959431,7.52374382764586,15.4943,True,False,False
"('TMO', 'WAT')",0.07585341551527176,10.784215623922034,15.4943,False,False,False
"('TMO', 'ZBH')",0.30398400680740245,13.345679411616642,15.4943,False,False,False
"('TMO', 'STE')",0.03692255698713043,17.043276049579088,15.4943,True,True,True
"('TMO', 'COO')",0.16694705957885797,9.712380932135778,15.4943,False,False,False
"('TMO', 'LH')",0.03258892852024811,11.6978715385807,15.4943,True,False,False
"('TMO', 'PODD')",0.0034650074894098915,18.578808821928508,15.4943,True,True,True
"('TMO', 'HOLX')",0.0058902611651236335,15.510279668769265,15.4943,True,True,True
"('TMO', 'DGX')",0.005218804539510012,15.63007907476289,15.4943,True,True,True
"('TMO', 'MOH')",0.04818472109650558,10.66132604903231,15.4943,True,False,False
"('TMO', 'BAX')",0.9783284093846478,7.4781962820263015,15.4943,False,False,False
"('TMO', 'ALGN')",0.8095782754598507,4.4072974621195335,15.4943,False,False,False
"('TMO', 'VTRS')",0.020732839731676986,12.286712993734787,15.4943,True,False,False
"('TMO', 'RVTY')",0.608865877073801,6.03899371516892,15.4943,False,False,False
"('TMO', 'TECH')",0.2340562342167446,9.552437883734347,15.4943,False,False,False
"('TMO', 'UHS')",0.429605076435122,14.566071740980815,15.4943,False,False,False
"('TMO', 'INCY')",0.6126353244059014,13.065010516303852,15.4943,False,False,False
"('TMO', 'CRL')",0.4075605644822756,7.7853932246207105,15.4943,False,False,False
"('TMO', 'HSIC')",0.08764142991685603,17.124791162362445,15.4943,False,True,False
"('TMO', 'TFX')",0.891889262864293,9.44539414686963,15.4943,False,False,False
"('TMO', 'DVA')",0.19116743861407998,8.899457469613617,15.4943,False,False,False
"('ISRG', 'DHR')",0.06765388208494356,10.539468112594143,15.4943,False,False,False
"('ISRG', 'AMGN')",0.026886579231328606,11.840184748243244,15.4943,True,False,False
"('ISRG', 'PFE')",0.8548341603906415,7.2326273208623775,15.4943,False,False,False
"('ISRG', 'SYK')",0.0009518534875183809,14.024144882334578,15.4943,True,False,False
"('ISRG', 'BSX')",0.13323247043526254,6.900911280921188,15.4943,False,False,False
"('ISRG', 'BMY')",0.7082009144971989,6.637843110663952,15.4943,False,False,False
"('ISRG', 'VRTX')",0.27779633879066473,5.344404815032106,15.4943,False,False,False
"('ISRG', 'GILD')",0.8708274131537119,7.167027126828255,15.4943,False,False,False
"('ISRG', 'MDT')",0.6854160118742182,5.448653447641616,15.4943,False,False,False
"('ISRG', 'ELV')",0.1658803005572589,9.077691805901647,15.4943,False,False,False
"('ISRG', 'CI')",0.16280322967394806,6.76935792021522,15.4943,False,False,False
"('ISRG', 'REGN')",0.3733264031047092,4.472993609855327,15.4943,False,False,False
"('ISRG', 'MCK')",0.5191937024513152,6.822144893891277,15.4943,False,False,False
"('ISRG', 'ZTS')",0.0020561896258179655,19.200635358069675,15.4943,True,True,True
"('ISRG', 'CVS')",0.8867802745675335,8.389388701425766,15.4943,False,False,False
"('ISRG', 'BDX')",0.1497947830360697,10.83470822762229,15.4943,False,False,False
"('ISRG', 'HCA')",0.22354635050006721,10.208404385856197,15.4943,False,False,False
"('ISRG', 'COR')",0.5288343985548293,4.193228065307531,15.4943,False,False,False
"('ISRG', 'EW')",0.703433177894076,6.463804223940314,15.4943,False,False,False
"('ISRG', 'A')",0.15046929038445456,8.262371296951294,15.4943,False,False,False
"('ISRG', 'RMD')",0.3715388128528708,4.7698949810977735,15.4943,False,False,False
"('ISRG', 'IDXX')",0.013411068554047499,13.99561724631742,15.4943,True,False,False
"('ISRG', 'HUM')",0.027092801788535275,14.064165641328268,15.4943,True,False,False
"('ISRG', 'IQV')",0.024837548842731313,17.727518445373008,15.4943,True,True,True
"('ISRG', 'DXCM')",0.07282252109066786,7.77348651249749,15.4943,False,False,False
"('ISRG', 'CNC')",0.16989186339803802,9.30233611049684,15.4943,False,False,False
"('ISRG', 'CAH')",0.8143356366048673,1.8438127448420487,15.4943,False,False,False
"('ISRG', 'MTD')",0.291561344173661,6.742256703056721,15.4943,False,False,False
"('ISRG', 'BIIB')",0.4128571021620736,25.53698213755699,15.4943,False,True,False
"('ISRG', 'WST')",0.05913210588213617,9.201573661235694,15.4943,False,False,False
"('ISRG', 'WAT')",0.07672175457357071,10.012709063668037,15.4943,False,False,False
"('ISRG', 'ZBH')",0.14265624516159903,13.5156225242461,15.4943,False,False,False
"('ISRG', 'STE')",0.01921260068588066,24.381351203811278,15.4943,True,True,True
"('ISRG', 'COO')",0.024215413754711396,18.489814685418633,15.4943,True,True,True
"('ISRG', 'LH')",0.023325142944148204,16.81774116763218,15.4943,True,True,True
"('ISRG', 'PODD')",0.3386610166963102,6.602281271493698,15.4943,False,False,False
"('ISRG', 'HOLX')",0.05900021599752454,10.267147124749377,15.4943,False,False,False
"('ISRG', 'DGX')",0.059037147104155877,13.351516506935374,15.4943,False,False,False
"('ISRG', 'MOH')",0.11870167232153478,7.851647640315636,15.4943,False,False,False
"('ISRG', 'BAX')",0.984089227954453,3.1469155253282506,15.4943,False,False,False
"('ISRG', 'ALGN')",0.8039038971374465,3.025511172484359,15.4943,False,False,False
"('ISRG', 'VTRS')",0.017985028612978484,11.837444354124848,15.4943,True,False,False
"('ISRG', 'RVTY')",0.6072964125280529,6.673379210798338,15.4943,False,False,False
"('ISRG', 'TECH')",0.6393878624610307,6.395054910167491,15.4943,False,False,False
"('ISRG', 'UHS')",0.327026012036218,16.561079008366843,15.4943,False,True,False
"('ISRG', 'INCY')",0.6108144913992417,12.858369918818573,15.4943,False,False,False
"('ISRG', 'CRL')",0.5726495492671122,5.160850741392389,15.4943,False,False,False
"('ISRG', 'HSIC')",0.19755760738202433,15.667706302075048,15.4943,False,True,False
"('ISRG', 'TFX')",0.9445561536524191,4.564512360371953,15.4943,False,False,False
"('ISRG', 'DVA')",0.3158670273911458,8.828806419973597,15.4943,False,False,False
"('DHR', 'AMGN')",0.06072164834272398,10.401385466823825,15.4943,False,False,False
"('DHR', 'PFE')",0.4328172373398106,6.427549059713971,15.4943,False,False,False
"('DHR', 'SYK')",0.3023745525266637,8.001397821792642,15.4943,False,False,False
"('DHR', 'BSX')",0.42475818263788756,4.497001792444252,15.4943,False,False,False
"('DHR', 'BMY')",0.40392673646710886,8.713799203913542,15.4943,False,False,False
"('DHR', 'VRTX')",0.45916444165061265,2.485284116498871,15.4943,False,False,False
"('DHR', 'GILD')",0.8634562149856031,7.706048895653716,15.4943,False,False,False
"('DHR', 'MDT')",0.6322846592227337,10.294592768097203,15.4943,False,False,False
"('DHR', 'ELV')",0.09269783653683628,11.120699285296146,15.4943,False,False,False
"('DHR', 'CI')",0.15516239437215246,7.526140916935658,15.4943,False,False,False
"('DHR', 'REGN')",0.4015892961193701,4.719934726023694,15.4943,False,False,False
"('DHR', 'MCK')",0.6363082249643046,8.215521300477672,15.4943,False,False,False
"('DHR', 'ZTS')",0.017887059086677055,12.121715076965621,15.4943,True,False,False
"('DHR', 'CVS')",0.8019687815271944,7.683159125176951,15.4943,False,False,False
"('DHR', 'BDX')",0.4220531471283167,7.564136401220459,15.4943,False,False,False
"('DHR', 'HCA')",0.3716955512141673,9.062957817973706,15.4943,False,False,False
"('DHR', 'COR')",0.6547973248581346,3.585656226390912,15.4943,False,False,False
"('DHR', 'EW')",0.15166190765860288,10.260606922055386,15.4943,False,False,False
"('DHR', 'A')",0.004178959464432523,13.728186295527859,15.4943,True,False,False
"('DHR', 'RMD')",0.01866150570350718,15.226507977581713,15.4943,True,False,False
"('DHR', 'IDXX')",0.05502028323215874,10.851043502504606,15.4943,False,False,False
"('DHR', 'HUM')",0.010967989264728736,13.826522633469978,15.4943,True,False,False
"('DHR', 'IQV')",0.0016799978013533159,17.224245268135714,15.4943,True,True,True
"('DHR', 'DXCM')",0.007840968500268929,11.339405536047687,15.4943,True,False,False
"('DHR', 'CNC')",0.12089090220403298,10.042177428108872,15.4943,False,False,False
"('DHR', 'CAH')",0.8014935424349523,2.656036175996536,15.4943,False,False,False
"('DHR', 'MTD')",0.004609295460182543,13.025139145793556,15.4943,True,False,False
"('DHR', 'BIIB')",0.30442414797819145,24.274895037874344,15.4943,False,True,False
"('DHR', 'WST')",0.10504619923416886,6.812908494254253,15.4943,False,False,False
"('DHR', 'WAT')",0.016487898128343143,12.693883991298044,15.4943,True,False,False
"('DHR', 'ZBH')",0.23530255319017274,14.894949836347712,15.4943,False,False,False
"('DHR', 'STE')",0.0025973933277379084,14.496921683007047,15.4943,True,False,False
"('DHR', 'COO')",0.09616757582778279,10.61465073094634,15.4943,False,False,False
"('DHR', 'LH')",0.0035627328004315625,14.639107225706736,15.4943,True,False,False
"('DHR', 'PODD')",0.01450041975277011,12.566369982072173,15.4943,True,False,False
"('DHR', 'HOLX')",0.009519201342526899,14.198568778083617,15.4943,True,False,False
"('DHR', 'DGX')",0.002614746609858426,15.628764080444014,15.4943,True,True,True
"('DHR', 'MOH')",0.05312881433681634,8.556482630289302,15.4943,False,False,False
"('DHR', 'BAX')",0.966253262334253,6.299051266691634,15.4943,False,False,False
"('DHR', 'ALGN')",0.7643883651536942,4.376706339093294,15.4943,False,False,False
"('DHR', 'VTRS')",0.01769093240552293,12.553900079080348,15.4943,True,False,False
"('DHR', 'RVTY')",0.2584887454867164,6.226806143276459,15.4943,False,False,False
"('DHR', 'TECH')",0.22939948994977166,10.476449940423679,15.4943,False,False,False
"('DHR', 'UHS')",0.35953628415738514,14.97614820833577,15.4943,False,False,False
"('DHR', 'INCY')",0.6405741062743247,11.839932003648851,15.4943,False,False,False
"('DHR', 'CRL')",0.41012740198511766,6.468157672915167,15.4943,False,False,False
"('DHR', 'HSIC')",0.032242505857639346,17.428035255893587,15.4943,True,True,True
"('DHR', 'TFX')",0.8596618523799322,9.754962066903952,15.4943,False,False,False
"('DHR', 'DVA')",0.18674600082206588,8.889097058559726,15.4943,False,False,False
"('AMGN', 'PFE')",0.8936544383476912,3.3962248714871013,15.4943,False,False,False
"('AMGN', 'SYK')",0.00748715141546997,14.101599042065759,15.4943,True,False,False
"('AMGN', 'BSX')",0.03161516993012484,12.461999498519683,15.4943,True,False,False
"('AMGN', 'BMY')",0.7504303056530244,6.826317931849393,15.4943,False,False,False
"('AMGN', 'VRTX')",0.009479838586739696,16.869881892186164,15.4943,True,True,True
"('AMGN', 'GILD')",0.8197402778716736,7.276684867996492,15.4943,False,False,False
"('AMGN', 'MDT')",0.7992222978719543,5.407462897772164,15.4943,False,False,False
"('AMGN', 'ELV')",0.011978212110923484,12.163551706493104,15.4943,True,False,False
"('AMGN', 'CI')",0.006537829947291514,15.316378964748836,15.4943,True,False,False
"('AMGN', 'REGN')",0.20381553383424078,6.099710778562068,15.4943,False,False,False
"('AMGN', 'MCK')",0.27120196752126535,6.132624567637828,15.4943,False,False,False
"('AMGN', 'ZTS')",0.017399731505643556,10.957644485725003,15.4943,True,False,False
"('AMGN', 'CVS')",0.8572780198918476,4.922778323306176,15.4943,False,False,False
"('AMGN', 'BDX')",0.32294420859761475,9.163494517780828,15.4943,False,False,False
"('AMGN', 'HCA')",0.03171483290731525,11.418700105838736,15.4943,True,False,False
"('AMGN', 'COR')",0.15156044886069947,6.2004802120828515,15.4943,False,False,False
"('AMGN', 'EW')",0.4014821334297106,4.760765147157091,15.4943,False,False,False
"('AMGN', 'A')",0.09085918784098906,14.10949758338625,15.4943,False,False,False
"('AMGN', 'RMD')",0.3335624102469058,5.347171507043342,15.4943,False,False,False
"('AMGN', 'IDXX')",0.06366710396018083,10.168749866342349,15.4943,False,False,False
"('AMGN', 'HUM')",3.037546532268323e-05,27.33700103763481,15.4943,True,True,True
"('AMGN', 'IQV')",0.06368973874836098,12.001154571375325,15.4943,False,False,False
"('AMGN', 'DXCM')",0.01702906104177187,11.443998012305439,15.4943,True,False,False
"('AMGN', 'CNC')",0.15124845981053137,10.531492587649565,15.4943,False,False,False
"('AMGN', 'CAH')",0.6238198696264421,3.1538181943599324,15.4943,False,False,False
"('AMGN', 'MTD')",0.1590920529396171,11.446095103474114,15.4943,False,False,False
"('AMGN', 'BIIB')",0.3531085269820867,23.349793765137182,15.4943,False,True,False
"('AMGN', 'WST')",0.08451490902647502,7.307637515982654,15.4943,False,False,False
"('AMGN', 'WAT')",0.11555511253313044,13.016149314884833,15.4943,False,False,False
"('AMGN', 'ZBH')",0.263644393574188,14.621647806414908,15.4943,False,False,False
"('AMGN', 'STE')",0.01812668112994226,11.836435969557469,15.4943,True,False,False
"('AMGN', 'COO')",0.17469227317061548,9.210976953799412,15.4943,False,False,False
"('AMGN', 'LH')",0.088551805860141,10.684869528959142,15.4943,False,False,False
"('AMGN', 'PODD')",0.13180194520061767,10.07733336598429,15.4943,False,False,False
"('AMGN', 'HOLX')",0.03179169920556316,15.966037916530334,15.4943,True,True,True
"('AMGN', 'DGX')",0.025436481673298227,12.199646209072661,15.4943,True,False,False
"('AMGN', 'MOH')",0.0025669993237771426,13.383679898583576,15.4943,True,False,False
"('AMGN', 'BAX')",0.9756765643093421,6.09422608368527,15.4943,False,False,False
"('AMGN', 'ALGN')",0.6585503171048563,3.5866443116204274,15.4943,False,False,False
"('AMGN', 'VTRS')",0.007771350382152467,15.359878039760439,15.4943,True,False,False
"('AMGN', 'RVTY')",0.5640377537665949,5.240574928778111,15.4943,False,False,False
"('AMGN', 'TECH')",0.3127051144903049,5.8423611590938584,15.4943,False,False,False
"('AMGN', 'UHS')",0.3875730329681461,18.08400330369944,15.4943,False,True,False
"('AMGN', 'INCY')",0.6012089879329552,11.338756933044039,15.4943,False,False,False
"('AMGN', 'CRL')",0.5336845503125596,6.477856389403897,15.4943,False,False,False
"('AMGN', 'HSIC')",0.1722992302322116,15.36565228336687,15.4943,False,False,False
"('AMGN', 'TFX')",0.9089283795346719,3.4418959561172837,15.4943,False,False,False
"('AMGN', 'DVA')",0.35359568976126715,7.163753185827574,15.4943,False,False,False
"('PFE', 'SYK')",0.4389000830367996,4.13790337872859,15.4943,False,False,False
"('PFE', 'BSX')",0.5577856262017173,4.4145820329370276,15.4943,False,False,False
"('PFE', 'BMY')",0.08013475811755483,11.908896583640733,15.4943,False,False,False
"('PFE', 'VRTX')",0.7803127325430594,4.287940637457402,15.4943,False,False,False
"('PFE', 'GILD')",0.4108302608566321,10.673896048226831,15.4943,False,False,False
"('PFE', 'MDT')",0.14004917537621592,13.112259849081566,15.4943,False,False,False
"('PFE', 'ELV')",0.2397217710077994,5.837140227007175,15.4943,False,False,False
"('PFE', 'CI')",0.5444395783848274,6.149632725804854,15.4943,False,False,False
"('PFE', 'REGN')",0.5037295959913975,4.20170503278931,15.4943,False,False,False
"('PFE', 'MCK')",0.6388813598117196,13.252708792051747,15.4943,False,False,False
"('PFE', 'ZTS')",0.4355864000871299,6.434720747329475,15.4943,False,False,False
"('PFE', 'CVS')",0.4918488617591872,7.3631355069963185,15.4943,False,False,False
"('PFE', 'BDX')",0.2751511087634234,9.043511774473787,15.4943,False,False,False
"('PFE', 'HCA')",0.6415128870599522,4.765263857853117,15.4943,False,False,False
"('PFE', 'COR')",0.8036278704436475,5.952285061448419,15.4943,False,False,False
"('PFE', 'EW')",0.08233973869379685,12.09363674748548,15.4943,False,False,False
"('PFE', 'A')",0.2481793619853594,7.012632554675806,15.4943,False,False,False
"('PFE', 'RMD')",0.03354450597503882,12.187622856449057,15.4943,True,False,False
"('PFE', 'IDXX')",0.2927912228576851,9.916822225252876,15.4943,False,False,False
"('PFE', 'HUM')",0.14587500489223337,7.7082124360884565,15.4943,False,False,False
"('PFE', 'IQV')",0.31789638366958967,7.025904456490782,15.4943,False,False,False
"('PFE', 'DXCM')",0.20680813899484324,7.0014619256982655,15.4943,False,False,False
"('PFE', 'CNC')",0.09004297601941819,13.358136845915123,15.4943,False,False,False
"('PFE', 'CAH')",0.44379017081965433,11.806277620254521,15.4943,False,False,False
"('PFE', 'MTD')",0.27061798749209465,8.436884010156179,15.4943,False,False,False
"('PFE', 'BIIB')",0.07670721631647545,27.587408594447446,15.4943,False,True,False
"('PFE', 'WST')",0.19120090751535623,5.0500772406754795,15.4943,False,False,False
"('PFE', 'WAT')",0.16133820185822295,10.71740430024705,15.4943,False,False,False
"('PFE', 'ZBH')",0.1964103247137311,12.982367105543446,15.4943,False,False,False
"('PFE', 'STE')",0.29289258670331664,5.5242075804593105,15.4943,False,False,False
"('PFE', 'COO')",0.18767472460584544,7.586588315990388,15.4943,False,False,False
"('PFE', 'LH')",0.37057246119213716,7.879343451330494,15.4943,False,False,False
"('PFE', 'PODD')",0.07781238196201008,8.780712546120556,15.4943,False,False,False
"('PFE', 'HOLX')",0.2681828296488876,9.560894013606104,15.4943,False,False,False
"('PFE', 'DGX')",0.20234626718358745,7.940925469444942,15.4943,False,False,False
"('PFE', 'MOH')",0.4105387456818071,4.133407721431591,15.4943,False,False,False
"('PFE', 'BAX')",0.41273846503261946,10.55496190905374,15.4943,False,False,False
"('PFE', 'ALGN')",0.19579791576021516,15.618835858007872,15.4943,False,True,False
"('PFE', 'VTRS')",0.06191163349108094,9.517730285917237,15.4943,False,False,False
"('PFE', 'RVTY')",0.05933339023188427,16.02913729838811,15.4943,False,True,False
"('PFE', 'TECH')",0.1299216761951239,15.002776089038314,15.4943,False,False,False
"('PFE', 'UHS')",0.42184213334855436,16.75768737940046,15.4943,False,True,False
"('PFE', 'INCY')",0.3285841825478585,12.835922529892883,15.4943,False,False,False
"('PFE', 'CRL')",0.13827742158985068,12.439862166035319,15.4943,False,False,False
"('PFE', 'HSIC')",0.022710487924626335,19.155451965817438,15.4943,True,True,True
"('PFE', 'TFX')",0.31400298198226867,9.043763627522523,15.4943,False,False,False
"('PFE', 'DVA')",0.3097317879890563,7.794602847065485,15.4943,False,False,False
"('SYK', 'BSX')",0.05395394801471414,10.282868084921201,15.4943,False,False,False
"('SYK', 'BMY')",0.7393142794585164,6.585959214533151,15.4943,False,False,False
"('SYK', 'VRTX')",0.22021348197892632,7.170057957071869,15.4943,False,False,False
"('SYK', 'GILD')",0.9343851092440701,7.33522712522539,15.4943,False,False,False
"('SYK', 'MDT')",0.9597213598313392,4.7296058906935325,15.4943,False,False,False
"('SYK', 'ELV')",0.042289718694308524,9.75113027191018,15.4943,True,False,False
"('SYK', 'CI')",0.0803160185543001,8.60321124270143,15.4943,False,False,False
"('SYK', 'REGN')",0.3642795237158393,4.985045576234823,15.4943,False,False,False
"('SYK', 'MCK')",0.4876006014721067,6.347009018567223,15.4943,False,False,False
"('SYK', 'ZTS')",0.02536778312927242,13.171070195794762,15.4943,True,False,False
"('SYK', 'CVS')",0.9368546489879028,5.249470081667234,15.4943,False,False,False
"('SYK', 'BDX')",0.39616521983062586,11.15621065590575,15.4943,False,False,False
"('SYK', 'HCA')",0.21544413039092408,9.041664515282044,15.4943,False,False,False
"('SYK', 'COR')",0.4287818647702756,4.695830859758709,15.4943,False,False,False
"('SYK', 'EW')",0.8338657989262374,3.7172101989416024,15.4943,False,False,False
"('SYK', 'A')",0.19043382955357285,7.823139952273416,15.4943,False,False,False
"('SYK', 'RMD')",0.5407776899800171,4.9243504714727075,15.4943,False,False,False
"('SYK', 'IDXX')",0.061855118852962826,10.759214200430325,15.4943,False,False,False
"('SYK', 'HUM')",0.012251006363462174,15.066393034932748,15.4943,True,False,False
"('SYK', 'IQV')",0.07721272894905856,10.324254479582878,15.4943,False,False,False
"('SYK', 'DXCM')",0.10836897250562444,7.620533191893259,15.4943,False,False,False
"('SYK', 'CNC')",0.2438371689766966,8.271817171127239,15.4943,False,False,False
"('SYK', 'CAH')",0.8132036884794476,2.175388713614471,15.4943,False,False,False
"('SYK', 'MTD')",0.26816725113920536,7.858535511503567,15.4943,False,False,False
"('SYK', 'BIIB')",0.5418287139121428,23.779337123048872,15.4943,False,True,False
"('SYK', 'WST')",0.12340803067315348,8.063395081603067,15.4943,False,False,False
"('SYK', 'WAT')",0.08100211029545673,8.814004624787911,15.4943,False,False,False
"('SYK', 'ZBH')",0.4444513253304277,11.385248905220521,15.4943,False,False,False
"('SYK', 'STE')",0.03894146584055609,13.6171280912795,15.4943,True,False,False
"('SYK', 'COO')",0.12656412073413614,10.147265523947384,15.4943,False,False,False
"('SYK', 'LH')",0.06515863793983662,12.219746136117193,15.4943,False,False,False
"('SYK', 'PODD')",0.6616329786918368,7.236927751498865,15.4943,False,False,False
"('SYK', 'HOLX')",0.2535009726873155,13.416858979594837,15.4943,False,False,False
"('SYK', 'DGX')",0.012549581252014372,14.629914151824604,15.4943,True,False,False
"('SYK', 'MOH')",0.11920540133665414,8.062150553193034,15.4943,False,False,False
"('SYK', 'BAX')",0.993743059939125,3.5276915067113466,15.4943,False,False,False
"('SYK', 'ALGN')",0.8467144858174014,2.965623805646994,15.4943,False,False,False
"('SYK', 'VTRS')",0.006265850658266519,16.36475105339829,15.4943,True,True,True
"('SYK', 'RVTY')",0.7038231962302846,4.245816776462261,15.4943,False,False,False
"('SYK', 'TECH')",0.8192436283907848,5.225781680518554,15.4943,False,False,False
"('SYK', 'UHS')",0.26327956814271214,16.02245024253025,15.4943,False,True,False
"('SYK', 'INCY')",0.7358674800692624,12.6722663528749,15.4943,False,False,False
"('SYK', 'CRL')",0.7444463514279002,4.067404118779211,15.4943,False,False,False
"('SYK', 'HSIC')",0.10373269358605164,14.75503577275301,15.4943,False,False,False
"('SYK', 'TFX')",0.983017489628477,3.881123327942875,15.4943,False,False,False
"('SYK', 'DVA')",0.5434107304617122,8.102871334642963,15.4943,False,False,False
"('BSX', 'BMY')",0.8295600913762626,6.052988646504716,15.4943,False,False,False
"('BSX', 'VRTX')",0.11974550817151874,7.799587090452836,15.4943,False,False,False
"('BSX', 'GILD')",0.8864718756808592,8.042465439580141,15.4943,False,False,False
"('BSX', 'MDT')",0.9749733206477215,5.023205222054337,15.4943,False,False,False
"('BSX', 'ELV')",0.1986867463363542,6.239321255673738,15.4943,False,False,False
"('BSX', 'CI')",0.1456847249775558,8.107622592873616,15.4943,False,False,False
"('BSX', 'REGN')",0.37793517161048956,4.342580749430919,15.4943,False,False,False
"('BSX', 'MCK')",0.5118492033330727,5.52449567717666,15.4943,False,False,False
"('BSX', 'ZTS')",0.24953618968412788,7.420790870857943,15.4943,False,False,False
"('BSX', 'CVS')",0.9020133936145565,5.127077514866361,15.4943,False,False,False
"('BSX', 'BDX')",0.08924989227106062,15.530215808517323,15.4943,False,True,False
"('BSX', 'HCA')",0.40656028006472034,5.61818259984909,15.4943,False,False,False
"('BSX', 'COR')",0.3865610001295977,4.346802220966994,15.4943,False,False,False
"('BSX', 'EW')",0.8494772155135677,3.2761709915092645,15.4943,False,False,False
"('BSX', 'A')",0.40594766912052604,4.075471511643961,15.4943,False,False,False
"('BSX', 'RMD')",0.7696984827356219,3.070197673173128,15.4943,False,False,False
"('BSX', 'IDXX')",0.3457374609284793,5.099865982360557,15.4943,False,False,False
"('BSX', 'HUM')",0.10110709427321712,9.751340388759978,15.4943,False,False,False
"('BSX', 'IQV')",0.3712787599303322,5.778166138926354,15.4943,False,False,False
"('BSX', 'DXCM')",0.27229481950241785,5.253465153432875,15.4943,False,False,False
"('BSX', 'CNC')",0.32592990746911465,7.996005990779202,15.4943,False,False,False
"('BSX', 'CAH')",0.8167512026246762,2.2408686490658507,15.4943,False,False,False
"('BSX', 'MTD')",0.5817045672475569,3.605980990870786,15.4943,False,False,False
"('BSX', 'BIIB')",0.337737940659345,23.431823435888177,15.4943,False,True,False
"('BSX', 'WST')",0.41954366541427884,4.639111072574505,15.4943,False,False,False
"('BSX', 'WAT')",0.24615689565186089,5.638124866921709,15.4943,False,False,False
"('BSX', 'ZBH')",0.5798391983763737,11.236030662797214,15.4943,False,False,False
"('BSX', 'STE')",0.2916333850952701,7.57984573602924,15.4943,False,False,False
"('BSX', 'COO')",0.36562926112626554,8.385932930058836,15.4943,False,False,False
"('BSX', 'LH')",0.36565536639208174,6.204533920746117,15.4943,False,False,False
"('BSX', 'PODD')",0.65638672074854,4.453210489561904,15.4943,False,False,False
"('BSX', 'HOLX')",0.2964132292794467,7.186647830893192,15.4943,False,False,False
"('BSX', 'DGX')",0.11346166213510234,9.458535540464306,15.4943,False,False,False
"('BSX', 'MOH')",0.2759366992790411,5.3431242485880155,15.4943,False,False,False
"('BSX', 'BAX')",0.9946033554268302,3.3430531671280255,15.4943,False,False,False
"('BSX', 'ALGN')",0.8701605189963908,2.897322336911804,15.4943,False,False,False
"('BSX', 'VTRS')",0.006568405662010811,16.49869934712528,15.4943,True,True,True
"('BSX', 'RVTY')",0.8707674231843677,3.1536837596157836,15.4943,False,False,False
"('BSX', 'TECH')",0.7902035327066432,3.431939978389326,15.4943,False,False,False
"('BSX', 'UHS')",0.2725232221215198,16.140319288718093,15.4943,False,True,False
"('BSX', 'INCY')",0.7258860231307529,11.720574877115316,15.4943,False,False,False
"('BSX', 'CRL')",0.8405497858101794,3.0452125056346473,15.4943,False,False,False
"('BSX', 'HSIC')",0.14109558224498558,13.606478539587442,15.4943,False,False,False
"('BSX', 'TFX')",0.9860573205743736,3.1091769309967594,15.4943,False,False,False
"('BSX', 'DVA')",0.7325965149654811,6.047154261412611,15.4943,False,False,False
"('BMY', 'VRTX')",0.2765353823346275,5.92819455033516,15.4943,False,False,False
"('BMY', 'GILD')",0.2317359618169314,11.667332134314018,15.4943,False,False,False
"('BMY', 'MDT')",0.18259392993651674,10.817999749624219,15.4943,False,False,False
"('BMY', 'ELV')",0.07168412703921641,8.448235195724369,15.4943,False,False,False
"('BMY', 'CI')",0.06920857437092216,10.245997531975933,15.4943,False,False,False
"('BMY', 'REGN')",0.18109870298802122,7.539885973492403,15.4943,False,False,False
"('BMY', 'MCK')",0.26819448062677903,10.597163587131382,15.4943,False,False,False
