,pair,correlation,same_sector,same_kmeans_3,same_kmeans_6,mean_reverting,keyword_overlap,growth_diff
0,"('LLY', 'UNH')",0.8928256043131049,0,1,1,False,30,-0.00317924523364322
1,"('LLY', 'JNJ')",0.7964881825294394,1,0,0,False,29,0.03594490962463306
2,"('LLY', 'ABBV')",0.9011310318001493,1,1,0,False,31,0.017984564178662416
3,"('LLY', 'MRK')",0.9105572060838905,1,0,0,False,32,-0.005208085386915445
4,"('LLY', 'ABT')",0.744769335028253,0,0,0,False,27,0.020062899185019776
5,"('LLY', 'TMO')",0.8151392772817517,0,1,0,False,29,0.004527907611323198
6,"('LLY', 'ISRG')",0.7798303351516832,0,1,1,False,31,-0.02081282477015818
7,"('LLY', 'AMGN')",0.8439724753176259,1,0,0,False,31,0.027939494651975927
8,"('LLY', 'DHR')",0.7913737232528043,0,1,1,False,30,0.030395410860140623
9,"('LLY', 'PFE')",0.6509722537872215,1,0,0,False,30,-0.045720229894088575
10,"('LLY', 'SYK')",0.8216476783391011,0,1,0,False,30,-0.002678456706610141
11,"('LLY', 'BSX')",0.788371361726824,0,1,0,False,29,-0.0034912673596019517
12,"('LLY', 'BMY')",0.6502938446941059,1,0,0,False,30,0.032928297342468306
13,"('LLY', 'VRTX')",0.8794263820823747,0,1,0,False,35,-0.016361409113877
14,"('LLY', 'GILD')",0.30731925336697824,1,0,0,False,30,0.028713583964925883
15,"('LLY', 'MDT')",0.40415350951980444,0,0,0,False,28,0.03971702771082344
16,"('LLY', 'ELV')",0.8710553584109537,0,1,0,False,30,-0.00042761275985693514
17,"('LLY', 'CI')",0.8599246354409308,0,1,0,False,32,0.017194945211307103
18,"('LLY', 'REGN')",0.8645988813609764,0,1,0,False,30,-0.04099626120226144
19,"('LLY', 'ZTS')",0.7795044098246862,0,1,1,False,30,0.010665448488074776
20,"('LLY', 'BDX')",0.6713634646505166,0,0,0,False,31,0.0382769949412885
21,"('LLY', 'HCA')",0.8918901128815373,0,1,0,False,28,0.012616578931602587
22,"('LLY', 'EW')",0.6539079657718528,0,1,1,False,30,0.0022500407877340395
23,"('LLY', 'A')",0.7768544685626835,0,1,0,False,27,0.010263657700428596
24,"('LLY', 'IQV')",0.7774524021606303,0,1,0,False,31,0.006397338885100433
25,"('LLY', 'IDXX')",0.7416214611468168,0,1,1,False,30,0.00389398224020248
26,"('LLY', 'RMD')",0.709528395236096,0,1,0,False,29,0.03971702771082344
27,"('LLY', 'VEEV')",0.6073710813967469,0,0,0,False,30,0.03971702771082344
28,"('LLY', 'HUM')",0.837362545222858,0,1,0,False,31,0.00193400538262474
29,"('LLY', 'ALNY')",0.7875374477807375,0,0,0,False,29,-0.14963401068016563
30,"('LLY', 'DXCM')",0.7903500010788705,0,0,0,False,31,-0.03851508517539625
31,"('LLY', 'CNC')",0.6888331597697249,0,1,0,False,29,0.0012113461013468843
32,"('LLY', 'CAH')",0.604953243984467,0,0,0,False,29,0.03971702771082344
33,"('LLY', 'BIIB')",-0.3742256308984709,1,0,0,False,33,0.07193894959700596
34,"('LLY', 'WST')",0.8174682547212619,0,1,1,False,31,-0.00030993154742262746
35,"('LLY', 'WAT')",0.7263304173849666,0,0,0,False,28,0.013123295001376566
36,"('LLY', 'ZBH')",0.39332690526500735,0,0,0,False,33,0.017921350460250472
37,"('LLY', 'ILMN')",0.0578988024310087,0,0,0,False,29,-0.003917161188203795
38,"('LLY', 'STE')",0.8158891938997165,0,1,0,False,30,0.03971702771082344
39,"('LLY', 'COO')",0.6733724686056407,0,0,0,False,30,0.015480539922744594
40,"('LLY', 'LH')",0.7676766559807904,0,0,0,False,29,0.05438576840496371
41,"('LLY', 'PODD')",0.7186613515449846,0,0,0,False,29,-0.03839878449763769
42,"('LLY', 'DGX')",0.7845539059052347,0,0,0,False,31,0.04022554041807714
43,"('LLY', 'MOH')",0.8981643385545971,0,0,0,False,28,-0.0321452459546774
44,"('LLY', 'HOLX')",0.8055685645397237,0,0,0,False,32,0.07391700479049496
45,"('LLY', 'ALGN')",0.4417672149224325,0,0,0,False,32,-0.024506569374555177
46,"('LLY', 'UTHR')",0.7950055690322174,0,0,0,False,31,-0.014410867267606084
47,"('LLY', 'BAX')",0.06886870204365782,0,0,0,False,30,0.011274009088479774
48,"('LLY', 'VTRS')",-0.7215307393902628,0,0,0,False,30,0.0002619591734389637
49,"('LLY', 'RVTY')",0.6456283131758115,0,0,0,False,33,0.02493791638032633
50,"('LLY', 'THC')",0.6381964905426939,0,0,0,False,30,0.02190698548237557
51,"('LLY', 'NBIX')",0.6140174378831271,0,0,0,False,36,-0.034142676681425434
52,"('LLY', 'BMRN')",0.008432415023955218,0,0,0,False,31,0.008400631471609021
53,"('LLY', 'INCY')",-0.34103637511584217,0,0,0,False,36,0.0013550949867592588
54,"('LLY', 'SRPT')",0.46250792801491725,0,0,0,False,32,-0.0671105160819927
55,"('LLY', 'TECH')",0.6850634984197987,0,1,0,False,32,0.03971702771082344
56,"('LLY', 'EXAS')",0.3686208530721195,0,0,0,False,29,-0.02291647283261409
57,"('LLY', 'UHS')",0.4067821549338923,0,0,0,False,28,0.015330190566248077
58,"('LLY', 'EXEL')",0.35854973703421117,0,0,0,False,32,-0.03937395267735918
59,"('LLY', 'EHC')",0.7294970076867123,0,0,0,False,31,0.00494108310160736
60,"('LLY', 'CRL')",0.6004162537555721,0,1,0,False,29,-0.0016664039721546661
61,"('LLY', 'QGEN')",0.637253400224067,0,0,0,False,29,0.031641926991700084
62,"('LLY', 'GMED')",0.6176009971345916,0,0,0,False,30,-0.0508695746258769
63,"('LLY', 'HSIC')",0.6600523147917658,0,0,0,False,29,0.015163384676887142
64,"('LLY', 'TFX')",0.3024171314532803,0,0,0,False,29,0.021216802089085617
65,"('LLY', 'CHE')",0.7744695938341932,0,1,1,False,29,0.03001444579792949
66,"('LLY', 'DVA')",0.5429862580742725,0,0,0,False,29,0.034071461178491934
67,"('LLY', 'RGEN')",0.7166878703191009,0,0,0,False,29,-0.05084596893845774
68,"('LLY', 'JAZZ')",-0.15825052724526678,0,0,0,False,34,-0.020233689447555388
69,"('LLY', 'MASI')",0.41230753919522545,0,1,0,False,31,-0.041658178450263504
70,"('LLY', 'BRKR')",0.7989017723621202,0,1,0,False,28,-0.008574142963129562
71,"('LLY', 'BIO')",0.537612016207646,0,0,0,False,29,0.03303253473486722
72,"('LLY', 'IONS')",-0.24538526641654704,0,0,0,False,32,0.020044813122776242
73,"('LLY', 'XRAY')",-0.5005256596667338,0,0,0,False,33,0.01693066482391487
74,"('LLY', 'PRGO')",-0.6074397419023733,0,0,0,False,31,0.024852328291720342
75,"('LLY', 'ACHC')",0.5568072522376429,0,0,0,False,27,2.248288654216335e-05
76,"('LLY', 'AMED')",0.2876306549066364,0,0,0,False,29,0.030953820265852135
77,"('LLY', 'AZTA')",0.5894756419489146,0,0,0,False,32,0.008759930299099366
78,"('LLY', 'QDEL')",0.3707486791515365,0,0,0,False,28,-0.05615708117558985
79,"('LLY', 'PINC')",-0.24475576582239778,0,0,0,False,29,0.03971702771082344
80,"('UNH', 'JNJ')",0.9622650634755218,0,0,0,False,25,0.03912415485827628
81,"('UNH', 'ABBV')",0.9752568297081938,0,1,0,True,27,0.021163809412305636
82,"('UNH', 'MRK')",0.9210430448592299,0,0,0,False,27,-0.0020288401532722253
83,"('UNH', 'ABT')",0.9199357320006278,0,0,0,False,25,0.023242144418662996
84,"('UNH', 'TMO')",0.9591793249337951,0,1,0,False,27,0.007707152844966418
85,"('UNH', 'ISRG')",0.9158724652244105,0,1,1,False,30,-0.01763357953651496
86,"('UNH', 'AMGN')",0.9439769473837555,0,0,0,False,28,0.031118739885619147
87,"('UNH', 'DHR')",0.9505761503626149,0,1,1,False,28,0.03357465609378384
88,"('UNH', 'PFE')",0.8849283286065641,0,0,0,False,28,-0.042540984660445355
89,"('UNH', 'SYK')",0.9343122836464552,0,1,0,False,29,0.0005007885270330789
90,"('UNH', 'BSX')",0.8972017789220321,0,1,0,False,28,-0.00031202212595873163
91,"('UNH', 'BMY')",0.7763382013797808,0,0,0,False,27,0.036107542576111526
92,"('UNH', 'VRTX')",0.9040275126323439,0,1,0,False,31,-0.013182163880233778
93,"('UNH', 'GILD')",0.058821884953698556,0,0,0,False,27,0.0318928291985691
94,"('UNH', 'MDT')",0.669108671457273,0,0,0,False,28,0.04289627294446666
95,"('UNH', 'ELV')",0.9908793086565484,1,1,0,True,27,0.002751632473786285
96,"('UNH', 'CI')",0.9448100806192248,1,1,0,False,29,0.020374190444950323
97,"('UNH', 'REGN')",0.7982960735300576,0,1,0,False,27,-0.03781701596861822
98,"('UNH', 'ZTS')",0.9310544556841681,0,1,1,False,27,0.013844693721717996
99,"('UNH', 'BDX')",0.8597269421465333,0,0,0,False,28,0.04145624017493172
100,"('UNH', 'HCA')",0.9502766037036754,0,1,0,False,25,0.015795824165245807
101,"('UNH', 'EW')",0.8789037156802617,0,1,1,False,27,0.0054292860213772595
102,"('UNH', 'A')",0.9385666116843346,0,1,0,False,26,0.013442902934071816
103,"('UNH', 'IQV')",0.9405970306177422,0,1,0,False,28,0.009576584118743653
104,"('UNH', 'IDXX')",0.8903499937219801,0,1,1,False,27,0.0070732274738457
105,"('UNH', 'RMD')",0.9110401027612748,0,1,0,False,27,0.04289627294446666
106,"('UNH', 'VEEV')",0.7945243711872432,0,0,0,False,27,0.04289627294446666
107,"('UNH', 'HUM')",0.9727587047921354,1,1,0,False,29,0.00511325061626796
108,"('UNH', 'ALNY')",0.848055637598536,0,0,0,True,26,-0.14645476544652242
109,"('UNH', 'DXCM')",0.8944071217620657,0,0,0,False,28,-0.03533583994175303
110,"('UNH', 'CNC')",0.9114651407770318,1,1,0,False,28,0.004390591334990104
111,"('UNH', 'CAH')",0.289877263524963,0,0,0,False,28,0.04289627294446666
112,"('UNH', 'BIIB')",-0.46682723129494685,0,0,0,False,29,0.07511819483064919
113,"('UNH', 'WST')",0.9143950452966273,0,1,1,False,27,0.0028693136862205926
114,"('UNH', 'WAT')",0.9167658417955887,0,0,0,False,26,0.016302540235019786
115,"('UNH', 'ZBH')",0.576517562840378,0,0,0,False,30,0.021100595693893692
116,"('UNH', 'ILMN')",0.36845330388682684,0,0,0,False,27,-0.0007379159545605751
117,"('UNH', 'STE')",0.949567304297883,0,1,0,False,28,0.04289627294446666
118,"('UNH', 'COO')",0.8608408950874971,0,0,0,False,28,0.018659785156387814
119,"('UNH', 'LH')",0.9252536750636396,0,0,0,False,28,0.05756501363860693
120,"('UNH', 'PODD')",0.8934724720504008,0,0,0,False,27,-0.03521953926399447
121,"('UNH', 'DGX')",0.947849647683924,0,0,0,False,28,0.04340478565172036
122,"('UNH', 'MOH')",0.9811688170348009,1,0,0,False,26,-0.028966000721034182
123,"('UNH', 'HOLX')",0.927356017472433,0,0,0,False,28,0.07709625002413817
124,"('UNH', 'ALGN')",0.68245701001044,0,0,0,False,28,-0.021327324140911957
125,"('UNH', 'UTHR')",0.7505139067611191,0,0,0,False,28,-0.011231622033962864
126,"('UNH', 'BAX')",0.4199013699310047,0,0,0,False,27,0.014453254322122994
127,"('UNH', 'VTRS')",-0.8750490764519231,0,0,0,False,27,0.0034412044070821837
128,"('UNH', 'RVTY')",0.8793641530981192,0,0,0,False,29,0.02811716161396955
129,"('UNH', 'THC')",0.5827994332153588,0,0,0,False,27,0.02508623071601879
130,"('UNH', 'NBIX')",0.7908318956018731,0,0,0,False,31,-0.030963431447782214
131,"('UNH', 'BMRN')",-0.035486086022929506,0,0,0,False,28,0.011579876705252241
132,"('UNH', 'INCY')",-0.2702746508276758,0,0,0,False,31,0.004534340220402479
133,"('UNH', 'SRPT')",0.6323137316497083,0,0,0,False,29,-0.06393127084834947
134,"('UNH', 'TECH')",0.8759014676939825,0,1,0,False,30,0.04289627294446666
135,"('UNH', 'EXAS')",0.5614191162915703,0,0,0,False,27,-0.01973722759897087
136,"('UNH', 'UHS')",0.47065736641088723,0,0,0,False,26,0.018509435799891297
137,"('UNH', 'EXEL')",0.5650392433340687,0,0,0,False,29,-0.03619470744371596
138,"('UNH', 'EHC')",0.8476354674028711,0,0,0,False,29,0.00812032833525058
139,"('UNH', 'CRL')",0.8019116278869864,0,1,0,False,29,0.001512841261488554
140,"('UNH', 'QGEN')",0.8610835567430151,0,0,0,False,28,0.034821172225343304
141,"('UNH', 'GMED')",0.862787218713286,0,0,0,False,26,-0.04769032939223368
142,"('UNH', 'HSIC')",0.7957680047744199,0,0,0,True,26,0.018342629910530362
143,"('UNH', 'TFX')",0.5943376744634101,0,0,0,False,28,0.024396047322728837
144,"('UNH', 'CHE')",0.9222587028235598,0,1,1,False,28,0.033193691031572714
145,"('UNH', 'DVA')",0.6170559730241761,0,0,0,False,27,0.037250706412135154
146,"('UNH', 'RGEN')",0.8768673941401316,0,0,0,False,27,-0.04766672370481452
147,"('UNH', 'JAZZ')",-0.09685825784087945,0,0,0,False,30,-0.017054444213912168
148,"('UNH', 'MASI')",0.6765455404781913,0,1,0,False,28,-0.038478933216620284
149,"('UNH', 'BRKR')",0.9220680891543332,0,1,0,False,26,-0.005394897729486342
150,"('UNH', 'BIO')",0.7929611160435357,0,0,0,False,27,0.03621177996851044
151,"('UNH', 'IONS')",-0.23487410044898963,0,0,0,False,28,0.023224058356419462
152,"('UNH', 'XRAY')",-0.40769032632173513,0,0,0,False,28,0.02010991005755809
153,"('UNH', 'PRGO')",-0.7950348746096055,0,0,0,False,28,0.028031573525363562
154,"('UNH', 'ACHC')",0.4160219061917794,0,0,0,False,25,0.0032017281201853834
155,"('UNH', 'AMED')",0.5398604051763164,0,0,0,False,26,0.03413306549949535
156,"('UNH', 'AZTA')",0.8083947346017903,0,0,0,False,29,0.011939175532742586
157,"('UNH', 'QDEL')",0.5782985518517809,0,0,0,False,27,-0.05297783594194663
158,"('UNH', 'PINC')",0.06745255626231578,0,0,0,False,26,0.04289627294446666
159,"('JNJ', 'ABBV')",0.9250046681106622,1,0,0,False,28,-0.01796034544597064
160,"('JNJ', 'MRK')",0.8776412484494438,1,1,1,False,28,-0.0411529950115485
161,"('JNJ', 'ABT')",0.9415352548944618,0,1,1,False,25,-0.015882010439613282
162,"('JNJ', 'TMO')",0.951105061952372,0,0,0,False,27,-0.03141700201330986
163,"('JNJ', 'ISRG')",0.9325296800128072,0,0,0,False,26,-0.05675773439479124
164,"('JNJ', 'AMGN')",0.9397857969632152,1,1,1,False,28,-0.008005414972657129
165,"('JNJ', 'DHR')",0.9576580315246981,0,0,0,True,28,-0.0055494987644924346
166,"('JNJ', 'PFE')",0.8921591267019562,1,1,1,False,28,-0.08166513951872163
167,"('JNJ', 'SYK')",0.943747767415107,0,0,0,False,26,-0.0386233663312432
168,"('JNJ', 'BSX')",0.9120517166704551,0,0,0,False,26,-0.03943617698423501
169,"('JNJ', 'BMY')",0.758305753360057,1,1,1,False,28,-0.0030166122821647543
170,"('JNJ', 'VRTX')",0.8621346596740569,0,0,0,False,28,-0.052306318738510056
171,"('JNJ', 'GILD')",-0.08396727708546764,1,1,1,False,27,-0.0072313256597071746
172,"('JNJ', 'MDT')",0.780764165065609,0,1,1,False,26,0.003772118086190379
173,"('JNJ', 'ELV')",0.9545753440345376,0,0,0,False,27,-0.03637252238448999
174,"('JNJ', 'CI')",0.9105429505985418,0,0,0,False,26,-0.018749964413325954
175,"('JNJ', 'REGN')",0.7051229428760543,0,0,0,False,28,-0.0769411708268945
176,"('JNJ', 'ZTS')",0.9409523990377896,0,0,0,False,27,-0.02527946113655828
177,"('JNJ', 'BDX')",0.9132358806729622,0,1,1,False,28,0.002332085316655445
178,"('JNJ', 'HCA')",0.9070064880050014,0,0,0,False,27,-0.02332833069303047
179,"('JNJ', 'EW')",0.9224260097629013,0,0,0,False,27,-0.03369486883689902
180,"('JNJ', 'A')",0.9470670268921306,0,0,0,False,26,-0.02568125192420446
181,"('JNJ', 'IQV')",0.9499391933841022,0,0,0,True,27,-0.029547570739532625
182,"('JNJ', 'IDXX')",0.9134292871133176,0,0,0,False,27,-0.03205092738443058
183,"('JNJ', 'RMD')",0.9304955248202184,0,0,0,False,27,0.003772118086190379
184,"('JNJ', 'VEEV')",0.8527468767573574,0,0,0,False,25,0.003772118086190379
185,"('JNJ', 'HUM')",0.9561890297112638,0,0,0,True,26,-0.03401090424200832
186,"('JNJ', 'ALNY')",0.7975023108309727,0,0,0,False,25,-0.1855789203047987
187,"('JNJ', 'DXCM')",0.8843581809639763,0,0,0,False,27,-0.07445999480002931
188,"('JNJ', 'CNC')",0.9208551731823956,0,0,0,True,27,-0.03473356352328617
189,"('JNJ', 'CAH')",0.13466533122143434,0,1,1,False,26,0.003772118086190379
190,"('JNJ', 'BIIB')",-0.4696348248242805,1,1,0,False,28,0.0359940399723729
191,"('JNJ', 'WST')",0.9048509424918352,0,0,0,False,27,-0.036254841172055685
192,"('JNJ', 'WAT')",0.9413926333754774,0,1,1,True,26,-0.022821614623256492
193,"('JNJ', 'ZBH')",0.6926182867333432,0,1,1,False,27,-0.018023559164382585
194,"('JNJ', 'ILMN')",0.5060969492461108,0,1,0,False,27,-0.03986207081283685
195,"('JNJ', 'STE')",0.9507284433529047,0,0,0,False,27,0.003772118086190379
196,"('JNJ', 'COO')",0.9193728342188049,0,1,1,False,27,-0.020464369701888464
197,"('JNJ', 'LH')",0.9338631791437182,0,1,1,False,26,0.01844085878033065
198,"('JNJ', 'PODD')",0.910486079778749,0,0,0,False,24,-0.07434369412227075
199,"('JNJ', 'DGX')",0.9607813650130488,0,1,1,True,28,0.004280630793444083
200,"('JNJ', 'MOH')",0.9307856011683476,0,0,0,False,26,-0.06809015557931046
201,"('JNJ', 'HOLX')",0.9299427725211346,0,1,1,True,27,0.03797209516586189
202,"('JNJ', 'ALGN')",0.7625396835680216,0,0,0,False,27,-0.060451478999188235
203,"('JNJ', 'UTHR')",0.6445003133409472,0,1,0,False,28,-0.05035577689223914
204,"('JNJ', 'BAX')",0.5796591701865804,0,1,1,False,26,-0.024670900536153284
205,"('JNJ', 'VTRS')",-0.9098476183615375,0,1,0,True,28,-0.035682950451194094
206,"('JNJ', 'RVTY')",0.91535609549177,0,1,1,False,27,-0.011006993244306726
207,"('JNJ', 'THC')",0.4743596952409804,0,0,0,False,27,-0.014037924142257487
208,"('JNJ', 'NBIX')",0.8224217120903183,0,0,0,False,29,-0.07008758630605849
209,"('JNJ', 'BMRN')",-0.09698778204690743,0,1,0,False,28,-0.027544278153024036
210,"('JNJ', 'INCY')",-0.18490438730522343,0,1,0,False,29,-0.0345898146378738
211,"('JNJ', 'SRPT')",0.6663096013204399,0,0,0,False,27,-0.10305542570662575
212,"('JNJ', 'TECH')",0.9032898750254292,0,0,0,False,27,0.003772118086190379
213,"('JNJ', 'EXAS')",0.66891947731935,0,0,0,False,26,-0.05886138245724715
214,"('JNJ', 'UHS')",0.5005585138546685,0,1,0,False,26,-0.02061471905838498
215,"('JNJ', 'EXEL')",0.675607203146925,0,0,0,False,27,-0.07531886230199224
216,"('JNJ', 'EHC')",0.8730102329770968,0,1,1,False,27,-0.031003826523025697
217,"('JNJ', 'CRL')",0.8467320077759958,0,0,0,False,26,-0.037611313596787724
218,"('JNJ', 'QGEN')",0.9129644261555447,0,1,1,True,27,-0.004302982632932972
219,"('JNJ', 'GMED')",0.9047699648365181,0,1,1,False,26,-0.08681448425050996
220,"('JNJ', 'HSIC')",0.8194428779753201,0,1,1,True,25,-0.020781524947745916
221,"('JNJ', 'TFX')",0.7315804935274373,0,1,1,False,26,-0.01472810753554744
222,"('JNJ', 'CHE')",0.9366142787004329,0,0,0,False,25,-0.005930463826703567
223,"('JNJ', 'DVA')",0.6156536242752859,0,1,1,False,26,-0.0018734484461411238
224,"('JNJ', 'RGEN')",0.8829016349893447,0,0,0,False,27,-0.0867908785630908
225,"('JNJ', 'JAZZ')",-0.1112462035192112,0,1,0,False,28,-0.056178599072188445
226,"('JNJ', 'MASI')",0.7771609039111554,0,0,0,False,28,-0.07760308807489656
227,"('JNJ', 'BRKR')",0.9247572695260805,0,0,0,False,25,-0.04451905258776262
228,"('JNJ', 'BIO')",0.8577177701799937,0,1,1,False,26,-0.002912374889765837
229,"('JNJ', 'IONS')",-0.1922511949195864,0,0,0,False,28,-0.015900096501856816
230,"('JNJ', 'XRAY')",-0.26600558702523547,0,1,0,False,28,-0.01901424480071819
231,"('JNJ', 'PRGO')",-0.8695629058856634,0,1,0,False,26,-0.011092581332912714
232,"('JNJ', 'ACHC')",0.2652110247442591,0,1,0,False,24,-0.035922426738090894
233,"('JNJ', 'AMED')",0.6582634480856433,0,0,0,False,27,-0.004991089358780922
234,"('JNJ', 'AZTA')",0.8569033242088714,0,0,0,False,27,-0.027184979325533692
235,"('JNJ', 'QDEL')",0.655529846368625,0,0,0,False,26,-0.09210199080022291
236,"('JNJ', 'PINC')",0.11919881083325103,0,1,0,False,26,0.003772118086190379
237,"('ABBV', 'MRK')",0.9058812828240758,1,0,0,False,29,-0.02319264956557786
238,"('ABBV', 'ABT')",0.8599447777751408,0,0,0,False,26,0.0020783350063573597
239,"('ABBV', 'TMO')",0.9180488905229567,0,1,1,False,27,-0.013456656567339218
240,"('ABBV', 'ISRG')",0.8590554676495598,0,1,0,False,28,-0.038797388948820594
241,"('ABBV', 'AMGN')",0.9127683141867533,1,0,0,False,30,0.009954930473313512
242,"('ABBV', 'DHR')",0.8967455238028172,0,1,0,False,28,0.012410846681478207
243,"('ABBV', 'PFE')",0.8489626278239814,1,0,0,False,28,-0.063704794072751
244,"('ABBV', 'SYK')",0.8906721585965678,0,1,1,False,27,-0.020663020885272557
245,"('ABBV', 'BSX')",0.8401493669853943,0,1,1,False,27,-0.021475831538264368
246,"('ABBV', 'BMY')",0.8067570252386277,1,0,0,False,28,0.014943733163805886
247,"('ABBV', 'VRTX')",0.8961649516771537,0,1,1,False,30,-0.03434597329253941
248,"('ABBV', 'GILD')",0.1606289315402235,1,0,0,False,27,0.010729019786263467
249,"('ABBV', 'MDT')",0.5622997854697291,0,0,0,False,27,0.02173246353216102
250,"('ABBV', 'ELV')",0.9687811355664873,0,1,1,True,30,-0.01841217693851935
251,"('ABBV', 'CI')",0.9424532519512108,0,1,1,True,29,-0.0007896189673553128
252,"('ABBV', 'REGN')",0.8186877609860548,0,1,1,False,28,-0.05898082538092386
253,"('ABBV', 'ZTS')",0.8706497350788366,0,1,0,False,28,-0.00731911569058764
254,"('ABBV', 'BDX')",0.8045957668932913,0,0,0,False,28,0.020292430762626087
255,"('ABBV', 'HCA')",0.9320991138321093,0,1,1,False,26,-0.00536798524705983
256,"('ABBV', 'EW')",0.8019030814722059,0,1,0,False,27,-0.015734523390928377
257,"('ABBV', 'A')",0.8985232162512871,0,1,1,False,26,-0.00772090647823382
258,"('ABBV', 'IQV')",0.8809701203480257,0,1,1,False,30,-0.011587225293561983
259,"('ABBV', 'IDXX')",0.8326881299915313,0,1,0,False,27,-0.014090581938459936
260,"('ABBV', 'RMD')",0.8548216451779858,0,1,1,False,27,0.02173246353216102
261,"('ABBV', 'VEEV')",0.7019490374105793,0,0,0,False,28,0.02173246353216102
262,"('ABBV', 'HUM')",0.936145159712014,0,1,1,False,29,-0.016050558796037676
263,"('ABBV', 'ALNY')",0.8663071559196024,0,0,0,True,28,-0.16761857485882806
264,"('ABBV', 'DXCM')",0.8446690333000162,0,0,0,False,29,-0.05649964935405867
265,"('ABBV', 'CNC')",0.8660288197300912,0,1,1,False,27,-0.016773218077315532
266,"('ABBV', 'CAH')",0.3757504841561479,0,0,0,False,27,0.02173246353216102
267,"('ABBV', 'BIIB')",-0.41973716132766853,1,0,0,False,30,0.05395438541834355
268,"('ABBV', 'WST')",0.8691998111465897,0,1,0,False,29,-0.018294495726085044
269,"('ABBV', 'WAT')",0.8733651597689904,0,0,0,False,25,-0.004861269177285851
270,"('ABBV', 'ZBH')",0.5091328112769808,0,0,0,False,30,-6.321371841194398e-05
271,"('ABBV', 'ILMN')",0.2714173844673097,0,0,0,False,27,-0.02190172536686621
272,"('ABBV', 'STE')",0.8965509116167577,0,1,1,False,27,0.02173246353216102
273,"('ABBV', 'COO')",0.7925178928448949,0,0,0,False,27,-0.002504024255917822
274,"('ABBV', 'LH')",0.8846327756166518,0,0,0,False,27,0.03640120422630129
275,"('ABBV', 'PODD')",0.8466577861934407,0,0,0,False,27,-0.05638334867630011
276,"('ABBV', 'DGX')",0.9090260770817071,0,0,0,False,29,0.022240976239414723
277,"('ABBV', 'MOH')",0.9487217817964227,0,0,0,False,26,-0.05012981013333982
278,"('ABBV', 'HOLX')",0.8918691402716074,0,0,0,False,28,0.05593244061183253
279,"('ABBV', 'ALGN')",0.6112217348179129,0,0,0,False,29,-0.0424911335532176
280,"('ABBV', 'UTHR')",0.7920059912260635,0,0,0,False,29,-0.0323954314462685
281,"('ABBV', 'BAX')",0.31096259649335684,0,0,0,False,28,-0.006710555090182643
282,"('ABBV', 'VTRS')",-0.8006475272681647,0,0,0,False,29,-0.017722605005223453
283,"('ABBV', 'RVTY')",0.8225936373725009,0,0,0,False,30,0.006953352201663916
284,"('ABBV', 'THC')",0.6129203138668965,0,0,0,False,28,0.003922421303713154
285,"('ABBV', 'NBIX')",0.7382836932470502,0,0,0,False,31,-0.05212724086008785
286,"('ABBV', 'BMRN')",0.007627990159254187,0,0,0,False,30,-0.009583932707053395
287,"('ABBV', 'INCY')",-0.28296105192227605,0,0,0,False,31,-0.016629469191903157
288,"('ABBV', 'SRPT')",0.5714485653862852,0,0,0,False,28,-0.08509508026065511
289,"('ABBV', 'TECH')",0.8144762877095576,0,1,1,False,30,0.02173246353216102
290,"('ABBV', 'EXAS')",0.46878884773761414,0,0,0,False,27,-0.04090103701127651
291,"('ABBV', 'UHS')",0.4358675461512795,0,0,0,False,25,-0.0026543736124143395
292,"('ABBV', 'EXEL')",0.5180099292819121,0,0,0,False,30,-0.0573585168560216
293,"('ABBV', 'EHC')",0.7996807970851486,0,0,0,False,29,-0.013043481077055056
294,"('ABBV', 'CRL')",0.7285567332187383,0,1,1,False,27,-0.019650968150817082
295,"('ABBV', 'QGEN')",0.7960286506799666,0,0,0,False,27,0.01365736281303767
296,"('ABBV', 'GMED')",0.8097483573614647,0,0,0,False,29,-0.06885413880453932
297,"('ABBV', 'HSIC')",0.7670855504328961,0,0,0,False,27,-0.002821179501775274
298,"('ABBV', 'TFX')",0.497100753599192,0,0,0,False,27,0.003232237910423201
299,"('ABBV', 'CHE')",0.8667476386461451,0,1,0,False,27,0.012029881619267074
300,"('ABBV', 'DVA')",0.5943300634511992,0,0,0,False,28,0.016086896999829518
301,"('ABBV', 'RGEN')",0.8070748071924829,0,0,0,False,27,-0.06883053311712016
302,"('ABBV', 'JAZZ')",-0.039427720803147215,0,0,0,False,30,-0.03821825362621781
303,"('ABBV', 'MASI')",0.5725520713683936,0,1,1,False,29,-0.059642742628925924
304,"('ABBV', 'BRKR')",0.8809396482008522,0,1,1,False,27,-0.02655870714179198
305,"('ABBV', 'BIO')",0.7130151655230773,0,0,0,False,27,0.015047970556204805
306,"('ABBV', 'IONS')",-0.26630328641014495,0,0,0,False,29,0.002060248944113826
307,"('ABBV', 'XRAY')",-0.439396519891762,0,0,0,False,30,-0.0010538993547475478
308,"('ABBV', 'PRGO')",-0.7199269294693345,0,0,0,False,28,0.006867764113057928
309,"('ABBV', 'ACHC')",0.48424538778561715,0,0,0,False,26,-0.017962081292120253
310,"('ABBV', 'AMED')",0.4276519564316907,0,0,0,False,27,0.01296925608718972
311,"('ABBV', 'AZTA')",0.7364488458369699,0,0,0,False,29,-0.00922463387956305
312,"('ABBV', 'QDEL')",0.504706574915918,0,0,0,False,26,-0.07414164535425227
