pair,adf_pvalue,johansen_stat,johansen_crit,adf_stationary,johansen_stationary,mean_reverting
"('SYK', 'HOLX')",0.25350131709388246,13.416854348032894,15.4943,False,False,False
"('SYK', 'ALGN')",0.8467147328609523,2.9656231083883915,15.4943,False,False,False
"('SYK', 'UTHR')",0.4686240181329431,4.9386442891785,15.4943,False,False,False
"('SYK', 'BAX')",0.9937430613667491,3.527693298911579,15.4943,False,False,False
"('SYK', 'VTRS')",0.006265852539877162,16.36475357749217,15.4943,True,True,True
"('SYK', 'RVTY')",0.7038230633959723,4.245810176642038,15.4943,False,False,False
"('SYK', 'THC')",0.5641897754629988,7.797859764623689,15.4943,False,False,False
"('SYK', 'NBIX')",0.09214807709923717,10.302219526718627,15.4943,False,False,False
"('SYK', 'BMRN')",0.8922993156077222,15.413039439842821,15.4943,False,False,False
"('SYK', 'INCY')",0.7358673357751978,12.67226607846634,15.4943,False,False,False
"('SYK', 'SRPT')",0.36644301958572467,9.728261363355587,15.4943,False,False,False
"('SYK', 'TECH')",0.8192435574374538,5.225775961733683,15.4943,False,False,False
"('SYK', 'EXAS')",0.8423463814010317,6.369282594968958,15.4943,False,False,False
"('SYK', 'UHS')",0.2632793169410488,16.022455696246393,15.4943,False,True,False
"('SYK', 'EXEL')",0.6412630033791777,5.97043926388269,15.4943,False,False,False
"('SYK', 'EHC')",0.05960236364910366,12.780742754188443,15.4943,False,False,False
"('SYK', 'CRL')",0.7444461049767488,4.067402300434391,15.4943,False,False,False
"('SYK', 'QGEN')",0.048903593745158694,12.433616004128984,15.4943,True,False,False
"('SYK', 'GMED')",0.5845643921451047,5.602544009506118,15.4943,False,False,False
"('SYK', 'HSIC')",0.10373274210823341,14.755039707890942,15.4943,False,False,False
"('SYK', 'TFX')",0.9830175215097915,3.881127416830501,15.4943,False,False,False
"('SYK', 'CHE')",0.010485703668216497,15.324525000358786,15.4943,True,False,False
"('SYK', 'DVA')",0.5434106421224333,8.102872684723016,15.4943,False,False,False
"('SYK', 'RGEN')",0.19723393848879178,8.924890657856288,15.4943,False,False,False
"('SYK', 'JAZZ')",0.7746256313278086,17.209351211882762,15.4943,False,True,False
"('SYK', 'MASI')",0.9225736160491628,5.111113646093888,15.4943,False,False,False
"('SYK', 'BRKR')",0.007821785981688907,14.302149458571696,15.4943,True,False,False
"('SYK', 'BIO')",0.9486778450706939,3.199058650248124,15.4943,False,False,False
"('SYK', 'IONS')",0.9046233668362884,11.880762209830014,15.4943,False,False,False
"('SYK', 'XRAY')",0.6848250068772974,7.353041600292485,15.4943,False,False,False
"('SYK', 'PRGO')",0.20804127595139632,9.777179748425285,15.4943,False,False,False
"('SYK', 'ACHC')",0.8601996163159815,3.432102157215745,15.4943,False,False,False
"('SYK', 'AMED')",0.9288054498170921,4.094581915845911,15.4943,False,False,False
"('SYK', 'AZTA')",0.4044158189743956,6.2541689681917285,15.4943,False,False,False
"('SYK', 'QDEL')",0.7392558120445737,7.6087035006873425,15.4943,False,False,False
"('SYK', 'PINC')",0.9468706524578308,10.802413268513467,15.4943,False,False,False
"('BSX', 'BMY')",0.8295601390061214,6.052986468223287,15.4943,False,False,False
"('BSX', 'VRTX')",0.11974550817151874,7.799587090452836,15.4943,False,False,False
"('BSX', 'GILD')",0.8864718060505921,8.042467883105322,15.4943,False,False,False
"('BSX', 'MDT')",0.9749732555686818,5.023204702594627,15.4943,False,False,False
"('BSX', 'ELV')",0.198687001213804,6.239320476495398,15.4943,False,False,False
"('BSX', 'CI')",0.145684737657844,8.107621966525063,15.4943,False,False,False
"('BSX', 'REGN')",0.37793517161048956,4.342580749430919,15.4943,False,False,False
"('BSX', 'ZTS')",0.24953624334588242,7.42078995440353,15.4943,False,False,False
"('BSX', 'BDX')",0.08925026096478339,15.530227206107519,15.4943,False,True,False
"('BSX', 'HCA')",0.40656043697832245,5.6181801503599536,15.4943,False,False,False
"('BSX', 'EW')",0.8494772155135677,3.2761709915092645,15.4943,False,False,False
"('BSX', 'A')",0.4059480291929742,4.075471898230006,15.4943,False,False,False
"('BSX', 'IQV')",0.3712787599303322,5.778166138926354,15.4943,False,False,False
"('BSX', 'IDXX')",0.3457374609284793,5.099865982360557,15.4943,False,False,False
"('BSX', 'RMD')",0.7696985686363165,3.0701990013168667,15.4943,False,False,False
"('BSX', 'VEEV')",0.7578250545845914,3.760438929291386,15.4943,False,False,False
"('BSX', 'HUM')",0.10110709534295653,9.751338550355023,15.4943,False,False,False
"('BSX', 'ALNY')",0.17712454754944812,9.565753110897322,15.4943,False,False,False
"('BSX', 'DXCM')",0.27229481950241785,5.253465153432875,15.4943,False,False,False
"('BSX', 'CNC')",0.32592990746911465,7.996005990779202,15.4943,False,False,False
"('BSX', 'CAH')",0.8167512255369067,2.24086933396976,15.4943,False,False,False
"('BSX', 'BIIB')",0.337737940659345,23.431823435888177,15.4943,False,True,False
"('BSX', 'WST')",0.419543517979148,4.639111963211188,15.4943,False,False,False
"('BSX', 'WAT')",0.24615689565186089,5.638124866921709,15.4943,False,False,False
"('BSX', 'ZBH')",0.5798393682088667,11.236026361316897,15.4943,False,False,False
"('BSX', 'ILMN')",0.9838267506594826,4.849921224643998,15.4943,False,False,False
"('BSX', 'STE')",0.2916332184632119,7.579844889101193,15.4943,False,False,False
"('BSX', 'COO')",0.3656291398767732,8.385930240124107,15.4943,False,False,False
"('BSX', 'LH')",0.36565557109412755,6.2045364523757645,15.4943,False,False,False
"('BSX', 'PODD')",0.65638672074854,4.453210489561904,15.4943,False,False,False
"('BSX', 'DGX')",0.11346168380255889,9.458539982501438,15.4943,False,False,False
"('BSX', 'MOH')",0.2759366992790411,5.3431242485880155,15.4943,False,False,False
"('BSX', 'HOLX')",0.2964132292794467,7.186647830893192,15.4943,False,False,False
"('BSX', 'ALGN')",0.8701605189963908,2.897322336911804,15.4943,False,False,False
"('BSX', 'UTHR')",0.5729922878620881,4.7064643572392075,15.4943,False,False,False
"('BSX', 'BAX')",0.9946033624399144,3.343053550626873,15.4943,False,False,False
"('BSX', 'VTRS')",0.006568410141679957,16.498700031159782,15.4943,True,True,True
"('BSX', 'RVTY')",0.8707674066134241,3.153681504524283,15.4943,False,False,False
"('BSX', 'THC')",0.6802738763824817,4.526004744330832,15.4943,False,False,False
"('BSX', 'NBIX')",0.03485279818000605,14.409273844269821,15.4943,True,False,False
"('BSX', 'BMRN')",0.8749713126303604,15.868543061087038,15.4943,False,True,False
"('BSX', 'INCY')",0.7258860231307529,11.720574877115316,15.4943,False,False,False
"('BSX', 'SRPT')",0.18558055583004007,9.515960302427473,15.4943,False,False,False
"('BSX', 'TECH')",0.7902034433780877,3.431939772466913,15.4943,False,False,False
"('BSX', 'EXAS')",0.7762807922410564,5.006091245693969,15.4943,False,False,False
"('BSX', 'UHS')",0.2725227797860874,16.140326068651223,15.4943,False,True,False
"('BSX', 'EXEL')",0.5096612094830167,6.068502205644859,15.4943,False,False,False
"('BSX', 'EHC')",0.051710252555905216,12.59807998704974,15.4943,False,False,False
"('BSX', 'CRL')",0.8405497858101794,3.0452125056346473,15.4943,False,False,False
"('BSX', 'QGEN')",0.4714864330867412,7.279025110651394,15.4943,False,False,False
"('BSX', 'GMED')",0.7081733703547644,4.7174760448839494,15.4943,False,False,False
"('BSX', 'HSIC')",0.14109558224498558,13.606478539587442,15.4943,False,False,False
"('BSX', 'TFX')",0.9860573310096906,3.1091777255611954,15.4943,False,False,False
"('BSX', 'CHE')",0.03574793762531744,11.008569459419684,15.4943,True,False,False
"('BSX', 'DVA')",0.7325965149654811,6.047154261412611,15.4943,False,False,False
"('BSX', 'RGEN')",0.46492762484094763,5.399638934008358,15.4943,False,False,False
"('BSX', 'JAZZ')",0.6545857484199411,18.78821525325167,15.4943,False,True,False
"('BSX', 'MASI')",0.9300471995744788,2.6197969540609485,15.4943,False,False,False
"('BSX', 'BRKR')",0.12333753802962993,6.631978614262736,15.4943,False,False,False
"('BSX', 'BIO')",0.9525904701054371,2.18632118172171,15.4943,False,False,False
"('BSX', 'IONS')",0.8848299415525177,11.264498522303866,15.4943,False,False,False
"('BSX', 'XRAY')",0.5662755083613027,7.974289491982409,15.4943,False,False,False
"('BSX', 'PRGO')",0.10115000675253338,12.03852688102733,15.4943,False,False,False
"('BSX', 'ACHC')",0.8601511537345137,3.364647372153959,15.4943,False,False,False
"('BSX', 'AMED')",0.9255758090180686,2.6226120147486283,15.4943,False,False,False
"('BSX', 'AZTA')",0.5759898400610199,4.255857451545085,15.4943,False,False,False
"('BSX', 'QDEL')",0.7781766436153982,6.040092251316354,15.4943,False,False,False
"('BSX', 'PINC')",0.9267506337261926,11.104098452285296,15.4943,False,False,False
"('BMY', 'VRTX')",0.27653585118628055,5.928192541130227,15.4943,False,False,False
"('BMY', 'GILD')",0.23173616551292497,11.66733145788652,15.4943,False,False,False
"('BMY', 'MDT')",0.18259413026041477,10.818000069718654,15.4943,False,False,False
"('BMY', 'ELV')",0.07168422519615002,8.448232530466537,15.4943,False,False,False
"('BMY', 'CI')",0.06920868358693265,10.24599129761677,15.4943,False,False,False
"('BMY', 'REGN')",0.1810990959520582,7.539885918321435,15.4943,False,False,False
"('BMY', 'ZTS')",0.12521508471910758,8.028164656906148,15.4943,False,False,False
"('BMY', 'BDX')",0.15514053624068752,9.31090976634662,15.4943,False,False,False
"('BMY', 'HCA')",0.0976917162122064,7.5622642188812765,15.4943,False,False,False
"('BMY', 'EW')",0.07324361645528452,11.217038327608993,15.4943,False,False,False
"('BMY', 'A')",0.06641769130194006,8.277202558121516,15.4943,False,False,False
"('BMY', 'IQV')",0.10076698398136813,7.871891026922307,15.4943,False,False,False
"('BMY', 'IDXX')",0.11296080885841564,7.441356939012802,15.4943,False,False,False
"('BMY', 'RMD')",0.035533963381792426,10.9276400750829,15.4943,True,False,False
"('BMY', 'VEEV')",0.10313471405541602,8.04498684785209,15.4943,False,False,False
"('BMY', 'HUM')",0.04147920909085738,11.09725775445213,15.4943,True,False,False
"('BMY', 'ALNY')",0.005944802110367526,18.113610029539178,15.4943,True,True,True
"('BMY', 'DXCM')",0.06306461020325484,8.508938732047241,15.4943,False,False,False
"('BMY', 'CNC')",0.09051621108303726,11.072168407461385,15.4943,False,False,False
"('BMY', 'CAH')",0.2684780962424671,11.195629894316047,15.4943,False,False,False
"('BMY', 'BIIB')",0.04324728032327639,25.01766873660624,15.4943,True,True,True
"('BMY', 'WST')",0.07095471720739599,8.015160478283871,15.4943,False,False,False
"('BMY', 'WAT')",0.07758940076311241,9.1988402541645,15.4943,False,False,False
"('BMY', 'ZBH')",0.1370550823563026,14.489155240636816,15.4943,False,False,False
"('BMY', 'ILMN')",0.20615613682586903,11.872530823673104,15.4943,False,False,False
"('BMY', 'STE')",0.09369929780683717,8.089003404344718,15.4943,False,False,False
"('BMY', 'COO')",0.14523117913275185,8.25064818182871,15.4943,False,False,False
"('BMY', 'LH')",0.08868403078508785,8.410009863218407,15.4943,False,False,False
"('BMY', 'PODD')",0.029284756267003335,10.849147700245899,15.4943,True,False,False
"('BMY', 'DGX')",0.061612630757643984,9.692757377316711,15.4943,False,False,False
"('BMY', 'MOH')",0.08847020554641871,8.29389137727504,15.4943,False,False,False
"('BMY', 'HOLX')",0.035193689823234654,11.496265341690226,15.4943,True,False,False
"('BMY', 'ALGN')",0.13534734665944537,8.28557386466304,15.4943,False,False,False
"('BMY', 'UTHR')",0.031000888520319108,15.743494980534335,15.4943,True,True,True
"('BMY', 'BAX')",0.20566412170728332,14.913919025703061,15.4943,False,False,False
"('BMY', 'VTRS')",0.041821729798252,10.113684633128742,15.4943,True,False,False
"('BMY', 'RVTY')",0.04647273601132746,11.287890610727365,15.4943,True,False,False
"('BMY', 'THC')",0.09674558227200103,8.121868076696737,15.4943,False,False,False
"('BMY', 'NBIX')",0.18156588761860926,8.222543329164077,15.4943,False,False,False
"('BMY', 'BMRN')",0.21871698096100145,20.300215375714654,15.4943,False,True,False
"('BMY', 'INCY')",0.15642211262058103,14.944626138514304,15.4943,False,False,False
"('BMY', 'SRPT')",0.1674566429364524,11.156729904258507,15.4943,False,False,False
"('BMY', 'TECH')",0.05330011488285132,9.664813232221986,15.4943,False,False,False
"('BMY', 'EXAS')",0.1847509902637895,8.851546771045795,15.4943,False,False,False
"('BMY', 'UHS')",0.17765570474666775,16.845356214362845,15.4943,False,True,False
"('BMY', 'EXEL')",0.20240515438386364,8.203106863009571,15.4943,False,False,False
"('BMY', 'EHC')",0.1642598114768949,8.827446707944024,15.4943,False,False,False
"('BMY', 'CRL')",0.09262274199116971,8.66867020062398,15.4943,False,False,False
"('BMY', 'QGEN')",0.07271239752281387,10.090005640384561,15.4943,False,False,False
"('BMY', 'GMED')",0.062319509588982205,10.764464167693772,15.4943,False,False,False
"('BMY', 'HSIC')",0.011536089061515407,18.994305696795102,15.4943,True,True,True
"('BMY', 'TFX')",0.19737730834070627,10.11071342259705,15.4943,False,False,False
"('BMY', 'CHE')",0.13053447112640393,7.474256750823357,15.4943,False,False,False
"('BMY', 'DVA')",0.05599858460733327,11.92751968541301,15.4943,False,False,False
"('BMY', 'RGEN')",0.0502583417476961,10.400310028164538,15.4943,False,False,False
"('BMY', 'JAZZ')",0.21651007210048145,20.032193559670837,15.4943,False,True,False
"('BMY', 'MASI')",0.1367068835535164,8.851071751719457,15.4943,False,False,False
"('BMY', 'BRKR')",0.07942803921394836,8.242105362763942,15.4943,False,False,False
"('BMY', 'BIO')",0.08134841615359623,10.194455640885618,15.4943,False,False,False
"('BMY', 'IONS')",0.04678011082339374,19.439441899371353,15.4943,True,True,True
"('BMY', 'XRAY')",0.09128373541510532,13.267451287548804,15.4943,False,False,False
"('BMY', 'PRGO')",0.09795459939534479,9.042584031302349,15.4943,False,False,False
"('BMY', 'ACHC')",0.08467132637540525,10.55743880878525,15.4943,False,False,False
"('BMY', 'AMED')",0.1642187528112154,12.113439209712823,15.4943,False,False,False
"('BMY', 'AZTA')",0.08730900402334524,10.886473566689862,15.4943,False,False,False
"('BMY', 'QDEL')",0.10553626925774767,11.493743717718392,15.4943,False,False,False
"('BMY', 'PINC')",0.1672237015944565,16.179533253753085,15.4943,False,True,False
"('VRTX', 'GILD')",0.960491553284034,7.034481808444374,15.4943,False,False,False
"('VRTX', 'MDT')",0.9707243822790063,4.374488657196732,15.4943,False,False,False
"('VRTX', 'ELV')",0.32857184426938946,5.655918125664669,15.4943,False,False,False
"('VRTX', 'CI')",0.23011851530555644,10.871042074408804,15.4943,False,False,False
"('VRTX', 'REGN')",0.2239904666694731,6.4102780014731735,15.4943,False,False,False
"('VRTX', 'ZTS')",0.6034626253380081,3.3896848317224113,15.4943,False,False,False
"('VRTX', 'BDX')",0.6597653235405135,6.046618593662156,15.4943,False,False,False
"('VRTX', 'HCA')",0.3375267412152282,5.782291665245138,15.4943,False,False,False
"('VRTX', 'EW')",0.9697192791432304,3.1250907219829287,15.4943,False,False,False
"('VRTX', 'A')",0.6517042904113889,3.2210869324638582,15.4943,False,False,False
"('VRTX', 'IQV')",0.6802247900071311,4.125568861077003,15.4943,False,False,False
"('VRTX', 'IDXX')",0.6914970277440586,3.3158518248938607,15.4943,False,False,False
"('VRTX', 'RMD')",0.9594954062817873,2.3722739874845735,15.4943,False,False,False
"('VRTX', 'VEEV')",0.9460918753720802,3.652070394116538,15.4943,False,False,False
"('VRTX', 'HUM')",0.20216023804939176,9.683413393243066,15.4943,False,False,False
"('VRTX', 'ALNY')",0.07748485797091073,12.521820572827034,15.4943,False,False,False
"('VRTX', 'DXCM')",0.5421886432492484,5.534473686814465,15.4943,False,False,False
"('VRTX', 'CNC')",0.7767429179732732,6.51434260571846,15.4943,False,False,False
"('VRTX', 'CAH')",0.7929080515067439,3.774412589183047,15.4943,False,False,False
"('VRTX', 'BIIB')",0.7799640508258208,21.28158586217879,15.4943,False,True,False
"('VRTX', 'WST')",0.6542274104011192,2.642061506848998,15.4943,False,False,False
"('VRTX', 'WAT')",0.6159275656921274,4.355488416378139,15.4943,False,False,False
"('VRTX', 'ZBH')",0.9022431250175782,11.170186893422258,15.4943,False,False,False
"('VRTX', 'ILMN')",0.9956538317288123,5.659868539773933,15.4943,False,False,False
"('VRTX', 'STE')",0.6265556327527514,4.764976723747998,15.4943,False,False,False
"('VRTX', 'COO')",0.8437818785549437,4.33032593549089,15.4943,False,False,False
"('VRTX', 'LH')",0.6309239354951218,4.540587870700402,15.4943,False,False,False
"('VRTX', 'PODD')",0.839398636807476,3.31526130304954,15.4943,False,False,False
"('VRTX', 'DGX')",0.34263710930226826,5.641504551931974,15.4943,False,False,False
"('VRTX', 'MOH')",0.17693381402242675,6.892634855297048,15.4943,False,False,False
"('VRTX', 'HOLX')",0.512453657698568,6.295153340904722,15.4943,False,False,False
"('VRTX', 'ALGN')",0.9631410389287778,2.4480421909173105,15.4943,False,False,False
"('VRTX', 'UTHR')",0.7073255887543264,3.9533784285672837,15.4943,False,False,False
"('VRTX', 'BAX')",0.9961690650786228,5.39949887219102,15.4943,False,False,False
"('VRTX', 'VTRS')",0.3413476883908061,7.088608984323074,15.4943,False,False,False
"('VRTX', 'RVTY')",0.9708248701519453,2.3543964670618323,15.4943,False,False,False
"('VRTX', 'THC')",0.7517365990503916,4.27178743632732,15.4943,False,False,False
"('VRTX', 'NBIX')",0.4728061352940687,9.34008027248975,15.4943,False,False,False
"('VRTX', 'BMRN')",0.9850209651891799,14.61199781368032,15.4943,False,False,False
"('VRTX', 'INCY')",0.816133871063146,12.266194277221423,15.4943,False,False,False
"('VRTX', 'SRPT')",0.7589663269495732,7.799235713867787,15.4943,False,False,False
"('VRTX', 'TECH')",0.9449772676172349,2.0477999038071135,15.4943,False,False,False
"('VRTX', 'EXAS')",0.9299772250028668,4.376753507448947,15.4943,False,False,False
"('VRTX', 'UHS')",0.7995368007744315,13.922888793181391,15.4943,False,False,False
"('VRTX', 'EXEL')",0.9204206353044306,3.9378014165439383,15.4943,False,False,False
"('VRTX', 'EHC')",0.23380305413643954,10.55569857240037,15.4943,False,False,False
"('VRTX', 'CRL')",0.9220757425018842,2.877625838316528,15.4943,False,False,False
"('VRTX', 'QGEN')",0.775119425418054,5.319651746350049,15.4943,False,False,False
"('VRTX', 'GMED')",0.9508720578629047,3.8736726588091126,15.4943,False,False,False
"('VRTX', 'HSIC')",0.5116156607167058,11.068988857051494,15.4943,False,False,False
"('VRTX', 'TFX')",0.9852679024075239,3.199734766243671,15.4943,False,False,False
"('VRTX', 'CHE')",0.3139407190428759,7.083451192706937,15.4943,False,False,False
"('VRTX', 'DVA')",0.7906681164435831,6.297354487257514,15.4943,False,False,False
"('VRTX', 'RGEN')",0.6444808936183734,4.3992127912640395,15.4943,False,False,False
"('VRTX', 'JAZZ')",0.9401796533166462,17.92246786051611,15.4943,False,True,False
"('VRTX', 'MASI')",0.9876487479973278,2.2278838860896175,15.4943,False,False,False
"('VRTX', 'BRKR')",0.5870482991446299,4.149816791199333,15.4943,False,False,False
"('VRTX', 'BIO')",0.9718816589955656,2.0907309469152144,15.4943,False,False,False
"('VRTX', 'IONS')",0.9829781547046972,11.26973362615942,15.4943,False,False,False
"('VRTX', 'XRAY')",0.41139202702602695,10.044268783483625,15.4943,False,False,False
"('VRTX', 'PRGO')",0.8547453405678939,5.152978842162168,15.4943,False,False,False
"('VRTX', 'ACHC')",0.9265765073672342,3.822240761631883,15.4943,False,False,False
"('VRTX', 'AMED')",0.9895910303426022,2.914296647742359,15.4943,False,False,False
"('VRTX', 'AZTA')",0.829133287667129,2.836411374160578,15.4943,False,False,False
"('VRTX', 'QDEL')",0.8319776072116769,8.820102191777405,15.4943,False,False,False
"('VRTX', 'PINC')",0.96245825103073,11.618945732567102,15.4943,False,False,False
"('GILD', 'MDT')",0.1315891994385694,13.64286113130845,15.4943,False,False,False
"('GILD', 'ELV')",0.16268678725236657,9.068214124877668,15.4943,False,False,False
"('GILD', 'CI')",0.15799549442247235,9.179591524657996,15.4943,False,False,False
"('GILD', 'REGN')",0.0947501456371665,9.11832563659278,15.4943,False,False,False
"('GILD', 'ZTS')",0.1700769880463931,7.134889219809686,15.4943,False,False,False
"('GILD', 'BDX')",0.17494967470841877,11.112651184155178,15.4943,False,False,False
"('GILD', 'HCA')",0.1463592475437946,7.345746446473863,15.4943,False,False,False
"('GILD', 'EW')",0.19678108486704426,9.698903283064915,15.4943,False,False,False
"('GILD', 'A')",0.16717899351053062,7.917870653128354,15.4943,False,False,False
"('GILD', 'IQV')",0.16636057803853876,7.714837506807311,15.4943,False,False,False
"('GILD', 'IDXX')",0.16960768119194647,7.108534973925835,15.4943,False,False,False
"('GILD', 'RMD')",0.2172196800926136,10.680588340347438,15.4943,False,False,False
"('GILD', 'VEEV')",0.2081672944984701,8.306385457055814,15.4943,False,False,False
"('GILD', 'HUM')",0.16707852496803588,9.581181023957736,15.4943,False,False,False
"('GILD', 'ALNY')",0.08901271018383927,12.591589529900604,15.4943,False,False,False
"('GILD', 'DXCM')",0.1546219549012644,7.437216186029999,15.4943,False,False,False
"('GILD', 'CNC')",0.20431172469742315,10.696874360085706,15.4943,False,False,False
"('GILD', 'CAH')",0.013470276811242864,12.56886668401396,15.4943,True,False,False
"('GILD', 'BIIB')",0.18394894113073046,23.176610944535007,15.4943,False,True,False
"('GILD', 'WST')",0.1650138865128576,7.446662398287415,15.4943,False,False,False
"('GILD', 'WAT')",0.16381760839218773,8.380309090723612,15.4943,False,False,False
"('GILD', 'ZBH')",0.25618695007805975,16.53926640522383,15.4943,False,True,False
"('GILD', 'ILMN')",0.05802466141440173,14.5735541120227,15.4943,False,False,False
"('GILD', 'STE')",0.16780549674626227,7.308092923975327,15.4943,False,False,False
"('GILD', 'COO')",0.20680259514437965,9.204398176632575,15.4943,False,False,False
"('GILD', 'LH')",0.1665308295867992,8.00809499670886,15.4943,False,False,False
"('GILD', 'PODD')",0.16727635553614306,9.158781038727025,15.4943,False,False,False
"('GILD', 'DGX')",0.16422106481143312,9.65023559840194,15.4943,False,False,False
"('GILD', 'MOH')",0.1505564770258977,8.251453189476672,15.4943,False,False,False
"('GILD', 'HOLX')",0.16930531452962183,8.937333655938774,15.4943,False,False,False
"('GILD', 'ALGN')",0.162497510124262,10.101795405801646,15.4943,False,False,False
"('GILD', 'UTHR')",0.07903829990816608,11.380138340229106,15.4943,False,False,False
"('GILD', 'BAX')",0.014664834615810661,18.539129069005952,15.4943,True,True,True
"('GILD', 'VTRS')",0.18563057328671045,7.544806537129871,15.4943,False,False,False
"('GILD', 'RVTY')",0.19885744803072608,9.604061739445353,15.4943,False,False,False
"('GILD', 'THC')",0.04948829499555169,10.976692233116754,15.4943,True,False,False
"('GILD', 'NBIX')",0.15244036603365452,9.816409774761944,15.4943,False,False,False
"('GILD', 'BMRN')",0.06438303676377936,26.549324886038814,15.4943,False,True,False
"('GILD', 'INCY')",0.17132072510820912,16.27019076732524,15.4943,False,True,False
"('GILD', 'SRPT')",0.19190718172574,12.003831550672876,15.4943,False,False,False
"('GILD', 'TECH')",0.1633766791403276,8.343249781274494,15.4943,False,False,False
"('GILD', 'EXAS')",0.2545321695931998,11.124905521524925,15.4943,False,False,False
"('GILD', 'UHS')",0.13622569542661772,19.773533039358306,15.4943,False,True,False
"('GILD', 'EXEL')",0.03224973963327803,13.005893646782253,15.4943,True,False,False
"('GILD', 'EHC')",0.22051486721078034,8.593094469068236,15.4943,False,False,False
"('GILD', 'CRL')",0.2154992983936187,8.198317003971509,15.4943,False,False,False
"('GILD', 'QGEN')",0.19263235774796655,10.327353014682346,15.4943,False,False,False
"('GILD', 'GMED')",0.19459960268218152,11.222965393066348,15.4943,False,False,False
"('GILD', 'HSIC')",0.16361422396129938,14.39335930586244,15.4943,False,False,False
"('GILD', 'TFX')",0.15623551969485977,13.010844168804626,15.4943,False,False,False
"('GILD', 'CHE')",0.22521666038185,7.154241401872957,15.4943,False,False,False
"('GILD', 'DVA')",0.12004623719925123,10.82322153735175,15.4943,False,False,False
"('GILD', 'RGEN')",0.1672928798674022,9.169901441665349,15.4943,False,False,False
"('GILD', 'JAZZ')",0.22411318165912897,21.139665076289372,15.4943,False,True,False
"('GILD', 'MASI')",0.10474824301900221,9.964901909502457,15.4943,False,False,False
"('GILD', 'BRKR')",0.16552098250088443,7.938823986800008,15.4943,False,False,False
"('GILD', 'BIO')",0.17953812409789077,9.734199966375234,15.4943,False,False,False
"('GILD', 'IONS')",0.19874422491482813,17.601938258541914,15.4943,False,True,False
"('GILD', 'XRAY')",0.19757324019982342,14.343545457969771,15.4943,False,False,False
"('GILD', 'PRGO')",0.12192357551232624,9.33787933163281,15.4943,False,False,False
"('GILD', 'ACHC')",0.008242337471758003,16.26088272852026,15.4943,True,True,True
"('GILD', 'AMED')",0.21774239081239222,11.183012392213815,15.4943,False,False,False
"('GILD', 'AZTA')",0.20886595763659638,8.654079393380709,15.4943,False,False,False
"('GILD', 'QDEL')",0.17265134117673286,11.792997109630521,15.4943,False,False,False
"('GILD', 'PINC')",0.09829055061226671,19.237815929936893,15.4943,False,True,False
"('MDT', 'ELV')",0.3598710554007954,7.553882569473198,15.4943,False,False,False
"('MDT', 'CI')",0.31319844322687607,6.418829063795087,15.4943,False,False,False
"('MDT', 'REGN')",0.3211848391734553,6.632205381358412,15.4943,False,False,False
"('MDT', 'ZTS')",0.14198908844616814,7.65926326198979,15.4943,False,False,False
"('MDT', 'BDX')",0.17807339779116926,9.7577851424737,15.4943,False,False,False
"('MDT', 'HCA')",0.5355312470151458,5.352719725466266,15.4943,False,False,False
"('MDT', 'EW')",0.04149072449730034,14.679103263869274,15.4943,True,False,False
"('MDT', 'A')",0.30520258242460996,7.273332930696097,15.4943,False,False,False
"('MDT', 'IQV')",0.2551440380338485,9.204619550430701,15.4943,False,False,False
"('MDT', 'IDXX')",0.17492281469247345,7.874201360300095,15.4943,False,False,False
"('MDT', 'RMD')",0.06142388052022517,11.95206636414886,15.4943,False,False,False
"('MDT', 'VEEV')",0.017232329643625935,15.952681141349123,15.4943,True,True,True
"('MDT', 'HUM')",0.20942190618340412,7.785389613986124,15.4943,False,False,False
"('MDT', 'ALNY')",0.22443599718980684,10.194851004557991,15.4943,False,False,False
"('MDT', 'DXCM')",0.2068247823600436,7.319434331684384,15.4943,False,False,False
"('MDT', 'CNC')",0.10982796798003375,8.96379782892584,15.4943,False,False,False
"('MDT', 'CAH')",0.2536341008417301,6.111338623129233,15.4943,False,False,False
"('MDT', 'BIIB')",0.12599487570411866,24.285782662869646,15.4943,False,True,False
"('MDT', 'WST')",0.1883845056394982,8.709601446650225,15.4943,False,False,False
"('MDT', 'WAT')",0.17661317442667773,8.47053991606098,15.4943,False,False,False
"('MDT', 'ZBH')",0.0023349381224118085,24.57429302983375,15.4943,True,True,True
"('MDT', 'ILMN')",0.06928852258165606,16.073595077850555,15.4943,False,True,False
"('MDT', 'STE')",0.3284134082094815,7.820295859860882,15.4943,False,False,False
"('MDT', 'COO')",0.17312888918314395,9.38069123811727,15.4943,False,False,False
"('MDT', 'LH')",0.343549996359655,8.549188702722674,15.4943,False,False,False
"('MDT', 'PODD')",0.15689317321811813,9.899347548059453,15.4943,False,False,False
"('MDT', 'DGX')",0.2150738635897428,8.623957312155405,15.4943,False,False,False
"('MDT', 'MOH')",0.310425410288299,5.900539166836388,15.4943,False,False,False
"('MDT', 'HOLX')",0.2677776870409956,8.17029656937373,15.4943,False,False,False
"('MDT', 'ALGN')",0.004182499952210422,14.357410106182824,15.4943,True,False,False
"('MDT', 'UTHR')",0.24339450552551595,9.218430971797089,15.4943,False,False,False
"('MDT', 'BAX')",0.1562616370582715,8.212052984533278,15.4943,False,False,False
"('MDT', 'VTRS')",0.03279996345172271,12.326351903260715,15.4943,True,False,False
