Date,A,ABBV,ABT,ACHC,ALGN,ALNY,AMED,AMGN,AZTA,BAX,BDX,BIIB,BIO,BMRN,BMY,BRKR,BSX,CAH,CHE,CI,CNC,COO,CRL,DGX,DHR,DVA,DXCM,EHC,ELV,EW,EXAS,EXEL,GILD,GMED,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IONS,IQV,ISRG,JAZZ,JNJ,LH,LLY,MASI,MDT,MOH,MRK,NBIX,PFE,PINC,PODD,PRGO,QDEL,QGEN,REGN,RGEN,RMD,RVTY,SRPT,STE,SYK,TECH,TFX,THC,TMO,UHS,UNH,UTHR,VEEV,VRTX,VTRS,WAT,WST,XRAY,ZBH,ZTS
2022-11-23,153.22122192382812,147.79818725585938,101.90699768066406,86.55999755859375,196.27999877929688,208.49000549316406,91.25,265.87286376953125,58.5099983215332,52.874149322509766,229.05966186523438,303.45001220703125,403.94000244140625,97.79000091552734,72.73853302001953,67.98524475097656,43.88999938964844,75.1114273071289,509.9847106933594,307.9634094238281,83.62999725341797,78.2620620727539,241.0800018310547,142.4042510986328,231.46502685546875,72.29000091552734,112.91999816894531,55.4915771484375,492.8713073730469,75.91000366210938,43.09000015258789,16.860000610351562,79.02299499511719,71.13999938964844,233.25999450683594,74.37999725341797,80.4000015258789,529.300048828125,416.5299987792969,216.0311279296875,77.76000213623047,41.25,217.72000122070312,264.45001220703125,151.25999450683594,166.52479553222656,199.4449920654297,355.86444091796875,143.02000427246094,73.89524841308594,320.5799865722656,101.29014587402344,118.97000122070312,44.037837982177734,30.502656936645508,292.6300048828125,30.314218521118164,88.1500015258789,47.425968170166016,735.3599853515625,172.5800018310547,225.02822875976562,136.70240783691406,114.73999786376953,177.0761260986328,225.5813751220703,83.353759765625,222.9314727783203,45.0099983215332,544.4668579101562,128.16603088378906,512.229736328125,266.8599853515625,188.05999755859375,316.1600036621094,10.092050552368164,334.57000732421875,226.9864044189453,29.863929748535156,116.14341735839844,147.6475372314453
2022-11-25,154.8091583251953,148.011474609375,102.8105239868164,86.4000015258789,194.6699981689453,212.72000122070312,91.04000091552734,266.19183349609375,57.790000915527344,52.5924072265625,229.75454711914062,305.1499938964844,404.05999755859375,96.91999816894531,72.83043670654297,68.33291625976562,44.150001525878906,75.59978485107422,513.781494140625,311.8726501464844,84.86000061035156,78.5820083618164,242.9199981689453,142.9798126220703,234.70823669433594,73.91999816894531,112.0,56.13031005859375,499.38250732421875,76.36000061035156,42.650001525878906,16.940000534057617,79.80009460449219,71.54000091552734,235.31460571289062,74.93000030517578,81.44000244140625,531.9058227539062,411.3599853515625,213.02529907226562,78.26000213623047,41.560001373291016,219.97999572753906,265.1300048828125,153.0,166.74114990234375,202.02288818359375,359.3372802734375,144.85000610351562,73.98876953125,327.0799865722656,101.93495178222656,122.1500015258789,44.36237716674805,30.64089012145996,293.70001220703125,30.71504783630371,88.19999694824219,47.493858337402344,736.22998046875,171.5800018310547,225.59732055664062,136.2645721435547,114.56999969482422,177.14479064941406,227.98130798339844,84.0105209350586,222.7635498046875,46.04999923706055,548.4063720703125,131.2107696533203,519.878662109375,268.07000732421875,185.66000366210938,312.9800109863281,10.201946258544922,338.0299987792969,225.58303833007812,30.345916748046875,117.3244400024414,147.28445434570312
2022-11-28,150.21299743652344,146.90802001953125,101.30144500732422,84.18000030517578,189.77999877929688,209.1999969482422,90.20999908447266,265.14117431640625,57.75,51.83169174194336,229.05966186523438,291.8999938964844,398.4100036621094,98.66000366210938,72.73853302001953,65.80978393554688,43.790000915527344,75.13056945800781,507.6191711425781,307.64569091796875,84.93000030517578,77.06975555419922,237.11000061035156,142.98939514160156,229.54017639160156,72.08000183105469,112.56999969482422,55.196773529052734,498.33294677734375,75.77999877929688,41.5,16.790000915527344,78.82872009277344,71.02999877929688,230.37965393066406,73.8499984741211,80.27999877929688,525.3571166992188,400.1000061035156,211.001953125,77.83000183105469,40.33000183105469,214.4499969482422,262.6400146484375,153.9600067138672,166.82586669921875,199.50360107421875,359.8488464355469,141.9600067138672,71.19266510009766,326.5299987792969,102.83576965332031,121.66000366210938,44.68690872192383,30.2999210357666,292.30999755859375,29.80152130126953,84.8499984741211,47.60054016113281,741.47998046875,171.63999938964844,221.2996826171875,133.03033447265625,118.12999725341797,174.8493194580078,222.6231689453125,81.88653564453125,221.72650146484375,44.459999084472656,537.244384765625,127.6520004272461,514.7052612304688,270.69000244140625,186.6699981689453,315.29998779296875,10.128682136535645,331.6000061035156,223.12464904785156,29.3626651763916,115.80879974365234,145.35140991210938
2022-11-29,148.87164306640625,146.69471740722656,100.92657470703125,86.0199966430664,191.8300018310547,204.7899932861328,88.41000366210938,264.55010986328125,57.25,51.972564697265625,232.6112823486328,291.4100036621094,399.54998779296875,97.12000274658203,72.6374282836914,64.70716094970703,44.5,75.31250762939453,508.60308837890625,308.79150390625,84.41999816894531,76.84729766845703,239.5,142.93185424804688,227.6592559814453,71.6500015258789,110.38999938964844,55.727413177490234,500.8402404785156,74.8499984741211,41.189998626708984,16.440000534057617,79.33753967285156,71.7699966430664,231.81491088867188,74.37000274658203,80.5999984741211,524.2264404296875,408.9599914550781,202.88909912109375,77.80000305175781,38.7599983215332,212.5,258.79998779296875,155.64999389648438,165.65927124023438,200.6920928955078,358.05828857421875,140.64999389648438,71.51998138427734,322.7200012207031,103.20557403564453,121.73999786376953,44.61479949951172,30.594806671142578,288.55999755859375,29.91338539123535,83.31999969482422,47.40657043457031,736.0800170898438,167.49000549316406,219.00367736816406,133.00050354003906,117.0999984741211,174.99647521972656,222.5545654296875,81.06122589111328,223.36602783203125,44.52000045776367,536.9657592773438,129.0557403564453,510.5760498046875,271.0299987792969,182.44000244140625,316.3299865722656,10.238576889038086,330.1600036621094,222.44786071777344,29.12166976928711,117.11775207519531,145.07667541503906
2022-11-30,152.85629272460938,149.45802307128906,103.406494140625,89.05999755859375,196.66000366210938,220.58999633789062,91.08999633789062,268.6873474121094,60.209999084472656,53.09015655517578,240.64100646972656,305.1700134277344,414.7099914550781,100.9800033569336,73.78630828857422,67.01351928710938,45.27000045776367,76.76800537109375,516.8427734375,316.6773681640625,87.05000305175781,79.07443237304688,228.57000732421875,145.6367950439453,240.30699157714844,73.7300033569336,116.27999877929688,57.46675109863281,517.905517578125,77.25,44.95000076293945,17.079999923706055,81.25251770019531,73.88999938964844,236.15020751953125,76.16000366210938,80.91999816894531,540.7062377929688,425.8699951171875,212.14007568359375,79.66999816894531,40.790000915527344,218.02000427246094,270.3900146484375,156.91000366210938,167.45616149902344,201.46214294433594,365.0728454589844,144.94000244140625,73.91394805908203,336.7699890136719,104.41931915283203,127.05999755859375,45.19174575805664,30.928672790527344,299.3699951171875,30.04389190673828,87.61000061035156,48.04667282104492,751.7000122070312,178.83999633789062,225.87205505371094,139.0509490966797,122.80999755859375,182.20664978027344,229.1077880859375,84.2558822631836,231.23793029785156,46.18000030517578,557.3302001953125,129.55079650878906,529.68408203125,279.8900146484375,190.36000061035156,316.3999938964844,10.101207733154297,346.6000061035156,233.55532836914062,29.16986846923828,118.20035552978516,151.2486572265625
2022-12-01,153.9806671142578,149.8752899169922,103.74291229248047,87.62000274658203,201.77000427246094,220.25,90.9800033569336,268.25579833984375,61.83000183105469,49.446353912353516,242.07901000976562,301.8500061035156,418.0400085449219,103.0199966430664,74.3377914428711,67.28193664550781,46.119998931884766,75.8966293334961,515.8687133789062,311.43939208984375,85.80999755859375,81.6415023803711,226.1999969482422,146.385009765625,241.30020141601562,73.2300033569336,118.02999877929688,56.75922393798828,510.45159912109375,77.55999755859375,46.0,17.040000915527344,81.31727600097656,75.5,234.42984008789062,76.98999786376953,82.94999694824219,539.2017822265625,439.1700134277344,214.8443603515625,80.68000030517578,40.20000076293945,220.5500030517578,274.489990234375,156.5399932861328,168.15232849121094,202.3577117919922,364.33502197265625,145.74000549316406,74.11033630371094,334.8299865722656,104.11587524414062,126.30999755859375,46.04816818237305,31.039960861206055,308.0,30.203645706176758,93.6500015258789,48.938941955566406,761.239990234375,188.1699981689453,225.02822875976562,141.06114196777344,122.9800033569336,188.65167236328125,235.84713745117188,85.66362762451172,241.7864532470703,45.349998474121094,561.6477661132812,128.9072265625,519.1920776367188,275.6099853515625,191.4199981689453,320.760009765625,10.293525695800781,346.92999267578125,240.88067626953125,30.307357788085938,121.39895629882812,153.7017822265625
2022-12-02,153.53683471679688,151.75765991210938,103.8967056274414,87.44000244140625,198.41000366210938,234.39999389648438,91.5,267.8524169921875,62.06999969482422,50.239295959472656,243.57493591308594,298.8999938964844,419.05999755859375,105.55999755859375,74.56755828857422,66.52639770507812,46.599998474121094,77.44788360595703,520.9178466796875,315.0501403808594,85.79000091552734,80.56668853759766,222.66000366210938,144.32269287109375,241.0277099609375,74.33999633789062,118.11000061035156,56.9852409362793,510.0911560058594,76.55000305175781,46.36000061035156,17.389999389648438,82.36265563964844,74.94999694824219,234.98036193847656,76.5,83.29000091552734,537.638427734375,435.29998779296875,212.8015594482422,83.12999725341797,40.31999969482422,217.72999572753906,272.25,157.25,168.28404235839844,202.1903076171875,368.69329833984375,145.5,74.45634460449219,334.1700134277344,104.34346008300781,126.80999755859375,45.89491271972656,31.420194625854492,308.05999755859375,30.015697479248047,94.26000213623047,48.83225631713867,766.3900146484375,186.0500030517578,228.5212860107422,138.55340576171875,126.25,188.25926208496094,238.13925170898438,83.95848846435547,239.59378051757812,45.279998779296875,560.0958251953125,128.06565856933594,520.0650634765625,278.54998779296875,174.89999389648438,321.3699951171875,10.229419708251953,347.3699951171875,243.19973754882812,30.538715362548828,121.02496337890625,154.46714782714844
2022-12-05,150.60752868652344,152.01730346679688,101.32067108154297,85.66000366210938,187.91000366210938,226.1999969482422,90.51000213623047,267.28948974609375,60.15999984741211,48.42683029174805,237.62022399902344,292.75,405.7900085449219,103.52999877929688,74.17233276367188,66.6556396484375,45.41999816894531,76.1072998046875,519.0692138671875,316.3157958984375,86.3499984741211,80.37671661376953,215.11000061035156,142.8455047607422,235.52566528320312,73.44999694824219,116.55999755859375,56.621639251708984,508.8636779785156,73.8499984741211,45.54999923706055,17.219999313354492,81.39129638671875,72.27999877929688,231.3627166748047,75.11000061035156,81.47000122070312,538.2677001953125,422.29998779296875,208.03501892089844,84.08000183105469,38.97999954223633,211.92999267578125,269.7200012207031,150.97000122070312,168.18995666503906,197.854736328125,363.3118591308594,142.5500030517578,73.68016052246094,335.1099853515625,104.31501770019531,124.0,45.732643127441406,31.012142181396484,302.42999267578125,29.89352798461914,93.5999984741211,47.69752502441406,755.4500122070312,178.61000061035156,215.22605895996094,136.2745361328125,122.95999908447266,181.9417724609375,233.03579711914062,81.88653564453125,232.8774871826172,44.599998474121094,554.335693359375,126.09542846679688,518.978759765625,273.7200012207031,167.24000549316406,317.6000061035156,10.000471115112305,340.2900085449219,238.31283569335938,29.51690101623535,120.34587860107422,152.41635131835938
2022-12-06,149.27603149414062,151.8132781982422,99.8307876586914,84.70999908447266,186.0399932861328,219.63999938964844,86.52999877929688,265.7697448730469,58.59000015258789,48.62507247924805,235.8636932373047,291.4700012207031,399.5899963378906,102.22000122070312,73.4554443359375,66.06912231445312,45.15999984741211,76.03068542480469,516.5942993164062,318.48968505859375,85.93000030517578,78.2620620727539,211.2100067138672,142.8935089111328,233.22286987304688,73.83000183105469,116.83000183105469,56.0025634765625,514.7673950195312,72.2699966430664,46.18000030517578,16.670000076293945,81.37278747558594,68.94999694824219,232.61119079589844,74.22000122070312,80.63999938964844,537.2155151367188,415.3900146484375,200.36964416503906,82.54000091552734,38.029998779296875,209.8699951171875,266.30999755859375,149.92999267578125,165.668701171875,195.97988891601562,362.57403564453125,138.64999389648438,72.0810775756836,335.6300048828125,103.29093170166016,120.20999908447266,44.81312561035156,30.67827796936035,299.9599914550781,29.81834602355957,92.19000244140625,47.23199462890625,747.469970703125,169.1300048828125,213.63650512695312,136.62281799316406,120.0999984741211,180.07794189453125,230.7240447998047,79.97321319580078,233.0651397705078,43.7599983215332,547.6901245117188,126.67955017089844,523.1303100585938,276.6000061035156,168.52999877929688,311.80999755859375,10.009629249572754,337.5899963378906,233.88377380371094,29.025272369384766,119.46995544433594,150.1791229248047
2022-12-07,151.62339782714844,153.37112426757812,100.74394989013672,81.94000244140625,187.3300018310547,231.3300018310547,86.3499984741211,268.08697509765625,58.77000045776367,49.41801834106445,237.88076782226562,292.1499938964844,403.8800048828125,103.69000244140625,73.4646224975586,65.80069732666016,45.630001068115234,76.74886322021484,515.4910888671875,320.95343017578125,87.3499984741211,78.63199615478516,212.99000549316406,142.9222412109375,235.7629852294922,74.83000183105469,117.91000366210938,55.864990234375,516.2286376953125,72.58000183105469,45.900001525878906,16.350000381469727,81.21551513671875,70.05999755859375,234.07595825195312,73.80000305175781,81.4000015258789,539.9981689453125,420.1000061035156,202.84046936035156,84.02999877929688,38.20000076293945,207.69000244140625,267.9599914550781,151.10000610351562,166.67532348632812,195.58648681640625,365.9484558105469,139.38999938964844,71.92208862304688,339.2799987792969,104.390869140625,121.51000213623047,45.29092025756836,31.02141571044922,304.8900146484375,29.705577850341797,92.61000061035156,47.41626739501953,764.27001953125,170.3300018310547,218.00282287597656,138.62306213378906,119.76000213623047,182.0300750732422,237.1303253173828,79.97321319580078,237.3616180419922,44.209999084472656,555.2608642578125,126.8478775024414,526.6124877929688,277.0799865722656,165.30999755859375,317.5799865722656,9.98215389251709,340.6400146484375,234.77955627441406,28.687881469726562,122.22567749023438,147.431640625
